kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_GSDC_473,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"4.Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_474,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,5.Tiền chi đầu tư góp vốn vào đơn vị khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_475,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,6.Tiền thu hồi đầu tư góp vốn vào đơn vị khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_476,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"7.Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_477,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,Lưu chuyển tiền thuần từ hoạt động đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_478,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_479,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"2. Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_480,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,3. Tiền thu từ đi vay,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_481,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,4. Tiền trả nợ gốc vay,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_482,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,5. Tiền trả nợ gốc thuê tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_483,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_484,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,Lưu chuyển tiền thuần từ hoạt động tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_485,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_486,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,Tiền và tương đương tiền đầu kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_487,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_488,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 26 - DN bảo hiểm - Báo cáo LCTT gián tiếp,Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_489,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,"I. Tiền mặt, vàng bạc, đá quý",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_490,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,II. Tiền gửi tại NHNN,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_491,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,"III. Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_492,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,"1. Tiền, vàng gửi tại các TCTD khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_493,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2. Cho vay các TCTD khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_494,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,3. Dự phòng rủi ro cho vay các TCTD khác (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_495,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,IV. Chứng khoán kinh doanh,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_496,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,1. Chứng khoán kinh doanh (1),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_497,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2. Dự phòng giảm giá chứng khoán kinh doanh (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_498,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,V. Các công cụ tài chính phái sinh và các tài sản tài chính khác,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_499,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,VI. Cho vay khách hàng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_500,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,1. Cho vay khách hàng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_501,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2. Dự phòng rủi ro cho vay khách hàng (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_502,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,VII. Hoạt động mua nợ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_503,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,1. Mua nợ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_504,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2. Dự phòng rủi ro hoạt động mua nợ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_505,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,VIII. Chứng khoán đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_506,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,1. Chứng khoán đầu tư sẵn sàng để bán (2),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_507,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2. Chứng khoán đầu tư giữ đến ngày đáo hạn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_508,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,3. Dự phòng giảm giá chứng khoán đầu tư (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_509,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,"IX. Góp vốn, đầu tư dài hạn",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_510,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,1. Đầu tư vào công ty con,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_511,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2. Vốn góp liên doanh,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_512,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,3. Đầu tư vào công ty liên kết,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_513,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,4. Đầu tư dài hạn khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_514,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,5. Dự phòng giảm giá đầu tư dài hạn (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_515,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,X. Tài sản cố định,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_516,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,1. Tài sản cố định hữu hình,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_517,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,a. Nguyên giá TSCĐ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_518,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,b. Hao mòn TSCĐ (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_519,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2. Tài sản cố định thuê tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_520,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,a. Nguyên giá TSCĐ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_521,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,b. Hao mòn TSCĐ (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_522,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,3. Tài sản cố định vô hình,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_523,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,a. Nguyên giá TSCĐ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_524,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,b. Hao mòn TSCĐ (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_525,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,XI. Bất động sản đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_526,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,a. Nguyên giá BĐSĐT,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_527,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,b. Hao mòn BĐSĐT (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_528,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,XII. Tài sản Có khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_529,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,1. Các khoản phải thu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_530,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,"2. Các khoản lãi, phí phải thu",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_531,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,3. Tài sản thuế TNDN hoãn lại,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_532,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,4. Tài sản Có khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_533,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,· Trong đó: Lợi thế thương mại,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_534,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,5. Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_535,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,Tổng tài sản Có,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_536,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,B. Nợ phải trả và vốn chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_537,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,I. Các khoản nợ Chính phủ và NHNN,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_538,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,II. Tiền gửi và vay các TCTD khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_539,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,1. Tiền gửi của các TCTD khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_540,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2. Vay các TCTD khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_541,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,III. Tiền gửi của khách hàng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_542,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,IV. Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_543,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,"V. Vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_544,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,VI. Phát hành giấy tờ có giá,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_545,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,VII. Các khoản nợ khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_546,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,"1. Các khoản lãi, phí phải trả",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_547,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2. Thuế TNDN hoãn lại phải trả,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_548,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,3. Các khoản phải trả và công nợ khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_549,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,4. Dự phòng rủi ro khác (Dự phòng cho công nợ tiềm ẩn và cam kết ngoại bảng),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_550,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,Tổng nợ phải trả,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_551,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,VIII. Vốn và các quỹ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_552,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,1. Vốn của TCTD,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_553,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,a. Vốn điều lệ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_554,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,b. Vốn đầu tư XDCB,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_555,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,c. Thặng dư vốn cổ phần,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_556,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,d. Cổ phiếu quỹ (*),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_557,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,e. Cổ phiếu ưu đãi,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_558,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,g. Vốn khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_559,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2. Quỹ của TCTD,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_560,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,3. Chênh lệch tỷ giá hối đoái (3),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_561,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,4. Chênh lệch đánh giá lại tài sản,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_562,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,5. Lợi nhuận chưa phân phối/ Lỗ lũy kế (3),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_563,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,IX. Lợi ích của cổ đông thiểu số,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_564,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,Tổng nợ phải trả và vốn chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_565,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,I.Nghĩa vụ nợ tiềm ẩn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_566,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,1.Bảo lãnh vay vốn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_567,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 27 - TCTD - Bảng cân đối kế toán,2.Cam kết trong nghiệp vụ L/C,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
