source,brd_id,table,functional_group,scope_status,scope_reason,table_meaning,notes,ba_email,steward_email
MDDS,BRD-SRC-MDDS-JAD_STOCKINFOR,JAD_STOCKINFOR,UID-02 Bảng giá chứng khoán và khớp lệnh,in_scope,,"Snapshot bảng giá đa loại instrument tại một thời điểm — giá, sổ lệnh, tổng tích lũy, NĐTNN, đặc thù derivative/warrant",,username@fssc.com.vn,username@ubck.com.vn
MDDS,BRD-SRC-MDDS-JAD_TRANSLOG,JAD_TRANSLOG,UID-02 Bảng giá chứng khoán và khớp lệnh,in_scope,,"Log tick-by-tick từng lần khớp lệnh cổ phiếu: giá khớp, KL khớp, chiều chủ động, tích lũy KL/GT",,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-ACTION_LOGS,ACTION_LOGS,UID01 Quản trị phân hệ,out_of_scope,System audit log,Nhật ký hoạt động của người dùng trên hệ thống,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATIONS,APPLICATIONS,UID03 Quản lý hồ sơ,in_scope,,Hồ sơ đăng ký chứng chỉ hành nghề,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_ARCHIVES,APPLICATION_ARCHIVES,UID03 Quản lý hồ sơ,out_of_scope,Physical archive metadata,Thông tin lưu trữ vật lý hồ sơ CCHN,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_DECISIONS,APPLICATION_DECISIONS,UID03 Quản lý hồ sơ,out_of_scope,,Liên kết hồ sơ CCHN với quyết định tương ứng,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_DOCUMENTS,APPLICATION_DOCUMENTS,UID03 Quản lý hồ sơ,out_of_scope,,Tài liệu đính kèm trong hồ sơ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_DOCUMENT_HISTORIES,APPLICATION_DOCUMENT_HISTORIES,UID03 Quản lý hồ sơ,out_of_scope,,Lịch sử thẩm định từng tài liệu trong hồ sơ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_EXPERIENCES,APPLICATION_EXPERIENCES,UID03 Quản lý hồ sơ,in_scope,,Kinh nghiệm làm việc khai báo trong hồ sơ xin cấp CCHN,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_FEES,APPLICATION_FEES,UID03 Quản lý hồ sơ,in_scope,,Phí thanh toán liên quan đến hồ sơ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_GROUPS,APPLICATION_GROUPS,UID03 Quản lý hồ sơ,out_of_scope,,Nhóm hồ sơ CCHN xử lý tập thể (batch),,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_GROUP_MEMBERS,APPLICATION_GROUP_MEMBERS,UID03 Quản lý hồ sơ,out_of_scope,,Thành viên (hồ sơ) trong nhóm xử lý tập thể,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_HISTORIES,APPLICATION_HISTORIES,UID03 Quản lý hồ sơ,out_of_scope,,Lịch sử xử lý hồ sơ CCHN (chuyển trạng thái),,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_LOGS,APPLICATION_LOGS,UID03 Quản lý hồ sơ,out_of_scope,Operational audit log,Nhật ký hoạt động trên hồ sơ CCHN,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_PROFESSIONALS,APPLICATION_PROFESSIONALS,UID03 Quản lý hồ sơ,in_scope,,Snapshot thông tin cá nhân người đăng ký tại thời điểm nộp hồ sơ,Snapshot tại thời điểm nộp hồ sơ — có thể khác PROFESSIONALS hiện tại,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_RE_EXAMS,APPLICATION_RE_EXAMS,UID03 Quản lý hồ sơ,in_scope,,Hồ sơ đăng ký thi lại,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_SOURCES,APPLICATION_SOURCES,UID02 Quản lý danh mục dùng riêng,out_of_scope,,Hình thức nộp hồ sơ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_SPECIALIZATIONS,APPLICATION_SPECIALIZATIONS,UID03 Quản lý hồ sơ,in_scope,,Chuyên môn liên quan đến hồ sơ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_STATUSES,APPLICATION_STATUSES,UID02 Quản lý danh mục dùng riêng,in_scope,Đã thiết kế Atomic entity Classification Application Status (2026-07-09),Định nghĩa các trạng thái của hồ sơ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-APPLICATION_SUPPLEMENTS,APPLICATION_SUPPLEMENTS,UID03 Quản lý hồ sơ,out_of_scope,,Thông tin bổ sung hồ sơ CCHN,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-AUTO_INCREMENT_CODES,AUTO_INCREMENT_CODES,UID01 Quản trị phân hệ,out_of_scope,Sequence/counter table,Quản lý số tự tăng cho mã CCHN và mã tài liệu,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-BACKUPS,BACKUPS,UID01 Quản trị phân hệ,out_of_scope,Operational/system data,Thông tin file sao lưu cơ sở dữ liệu,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-BACKUP_SCHEDULES,BACKUP_SCHEDULES,UID01 Quản trị phân hệ,out_of_scope,Operational/system data,Lịch tự động sao lưu cơ sở dữ liệu,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-BANKS,BANKS,UID02 Quản lý danh mục dùng riêng,out_of_scope,,Danh mục ngân hàng (dùng cho nộp phí thi),,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATES,CERTIFICATES,UID02 Quản lý danh mục dùng riêng,in_scope,,Danh mục các loại chứng chỉ hành nghề,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_ARCHIVES,CERTIFICATE_ARCHIVES,UID05 Quản lý chứng chỉ hành nghề,out_of_scope,Physical archive metadata,Thông tin lưu trữ bản CCHN giấy,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_CONVERSION_REQUESTS,CERTIFICATE_CONVERSION_REQUESTS,UID05 Quản lý chứng chỉ hành nghề,out_of_scope,Operational/migration data,Yêu cầu chuyển đổi CCHN bản giấy sang bản điện tử,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_DEPARTMENTS,CERTIFICATE_DEPARTMENTS,UID02 Quản lý danh mục dùng riêng,out_of_scope,Application config,Liên kết phòng ban với loại chứng chỉ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_DOCUMENTS,CERTIFICATE_DOCUMENTS,UID02 Quản lý danh mục dùng riêng,out_of_scope,Application config,Tài liệu liên quan của loại chứng chỉ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_NUMBER_TEMPLATES,CERTIFICATE_NUMBER_TEMPLATES,UID02 Quản lý danh mục dùng riêng,out_of_scope,Config/template data,Mã tài liệu kết hợp chứng chỉ từ một cửa điện tử,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_RECORDS,CERTIFICATE_RECORDS,UID05 Quản lý chứng chỉ hành nghề,in_scope,,Chứng chỉ hành nghề được cấp,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_RECORD_GROUPS,CERTIFICATE_RECORD_GROUPS,UID05 Quản lý chứng chỉ hành nghề,out_of_scope,,Nhóm chứng chỉ hành nghề,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_RECORD_GROUP_MEMBERS,CERTIFICATE_RECORD_GROUP_MEMBERS,UID05 Quản lý chứng chỉ hành nghề,out_of_scope,,Thành viên trong nhóm chứng chỉ hành nghề,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_RECORD_LOGS,CERTIFICATE_RECORD_LOGS,UID05 Quản lý chứng chỉ hành nghề,out_of_scope,,Nhật ký chứng chỉ hành nghề,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_RECORD_STATUS_HISTORIES,CERTIFICATE_RECORD_STATUS_HISTORIES,UID05 Quản lý chứng chỉ hành nghề,out_of_scope,,Lịch sử trạng thái chứng chỉ hành nghề,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-CERTIFICATE_SPECIALIZATIONS,CERTIFICATE_SPECIALIZATIONS,UID02 Quản lý danh mục dùng riêng,out_of_scope,Application config,Chuyên môn liên quan loại chứng chỉ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-COUNTRIES,COUNTRIES,UID02 Quản lý danh mục dùng riêng,out_of_scope,Dữ liệu địa giới chuẩn hóa tại ECAT — không tự thiết kế Atomic entity (2026-07-10),Danh mục quốc gia/quốc tịch,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-DECISIONS,DECISIONS,UID02 Quản lý danh mục dùng riêng,in_scope,,Danh mục các quyết định hành chính,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-DECISION_DOCUMENTS,DECISION_DOCUMENTS,UID02 Quản lý danh mục dùng riêng,out_of_scope,,Tài liệu đính kèm của quyết định,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-DEPARTMENTS,DEPARTMENTS,UID01 Quản trị phân hệ,in_scope,,Phòng ban UBCKNN,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-DEPARTMENT_ACCESS,DEPARTMENT_ACCESS,UID01 Quản trị phân hệ,out_of_scope,Operational/system data,Quản lý quyền khai thác giữa các phòng ban,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-DIGITAL_CERTIFICATES,DIGITAL_CERTIFICATES,UID01 Quản trị phân hệ,out_of_scope,Operational/PKI data,Chứng thư số,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-DIGITAL_CERTIFICATE_USERS,DIGITAL_CERTIFICATE_USERS,UID01 Quản trị phân hệ,out_of_scope,Operational/PKI data,Tài khoản được sử dụng chứng thư số,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-DISTRICTS,DISTRICTS,UID02 Quản lý danh mục dùng riêng,out_of_scope,Dữ liệu địa giới chuẩn hóa tại ECAT — không tự thiết kế Atomic entity (2026-07-10),Danh mục quận/huyện,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-DOCUMENTS,DOCUMENTS,UID02 Quản lý danh mục dùng riêng,in_scope,Đã thiết kế Atomic entity Classification Document (2026-07-09),Danh mục tài liệu liên quan đến hồ sơ hoặc chứng chỉ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-DOCUMENT_SIGN_LOGS,DOCUMENT_SIGN_LOGS,UID01 Quản trị phân hệ,out_of_scope,Operational log,Nhật ký ký số tài liệu,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-EDUCATION_LEVELS,EDUCATION_LEVELS,UID02 Quản lý danh mục dùng riêng,out_of_scope,,Danh mục trình độ học vấn,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-EMAIL_LOGS,EMAIL_LOGS,UID01 Quản trị phân hệ,out_of_scope,Operational log,Nhật ký gửi email trong hệ thống,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-EXAM_DETAILS,EXAM_DETAILS,UID04 Quản lý thi sát hạch,in_scope,,Kết quả các kỳ thi sát hạch,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-EXAM_SESSIONS,EXAM_SESSIONS,UID04 Quản lý thi sát hạch,in_scope,,Danh mục các đợt thi sát hạch,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-EXAM_SESSION_FEES,EXAM_SESSION_FEES,UID04 Quản lý thi sát hạch,in_scope,,Phí thi sát hạch,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-FORMS,FORMS,UID02 Quản lý danh mục dùng riêng,out_of_scope,,Biểu mẫu liên quan đến quy trình cấp CCHN,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-IDENTITY_INFO_C06S,IDENTITY_INFO_C06S,UID03 Quản lý hồ sơ,in_scope,,Lịch sử kiểm tra xác thực với C06,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-LEGAL_DOCUMENTS,LEGAL_DOCUMENTS,UID02 Quản lý danh mục dùng riêng,out_of_scope,,Văn bản pháp lý về hành nghề chứng khoán,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-NOTIFICATIONS,NOTIFICATIONS,UID01 Quản trị phân hệ,out_of_scope,Operational/notification data,Thông báo trong hệ thống,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-NOTIFICATION_CONFIGURATIONS,NOTIFICATION_CONFIGURATIONS,UID01 Quản trị phân hệ,out_of_scope,Application config,Cấu hình thông báo theo sự kiện nghiệp vụ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-ORGANIZATIONS,ORGANIZATIONS,UID02 Quản lý danh mục dùng riêng,in_scope,,"Thông tin các tổ chức (CTCK, QLQ, Ngân hàng, ...)",,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-ORGANIZATION_REPORTS,ORGANIZATION_REPORTS,UID06 Quản lý người hành nghề chứng khoán,in_scope,,Báo cáo về người hành nghề từ tổ chức,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-ORGANIZATION_REPORT_LOG_SYNCS,ORGANIZATION_REPORT_LOG_SYNCS,UID06 Quản lý người hành nghề chứng khoán,out_of_scope,Operational log,Nhật ký đồng bộ dữ liệu báo cáo từ tổ chức,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-ORGANIZATION_REPORT_YEARLYS,ORGANIZATION_REPORT_YEARLYS,UID06 Quản lý người hành nghề chứng khoán,out_of_scope,,Báo cáo hàng năm của tổ chức về người hành nghề,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PERMISSIONS,PERMISSIONS,UID01 Quản trị phân hệ,out_of_scope,Operational/system data,Danh mục quyền hạn trong hệ thống,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PERMISSION_ROLES,PERMISSION_ROLES,UID01 Quản trị phân hệ,out_of_scope,Operational/system data,Phân quyền theo nhóm vai trò,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-POSITIONS,POSITIONS,UID01 Quản trị phân hệ,out_of_scope,,Chức vụ trong tổ chức,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-POST_CERT_TRAINING_COURSES,POST_CERT_TRAINING_COURSES,UID10 Đào tạo sau chứng chỉ hành nghề,in_scope,,Khóa đào tạo sau cấp CCHN (bồi dưỡng kiến thức định kỳ),,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PROCEDURES,PROCEDURES,UID02 Quản lý danh mục dùng riêng,out_of_scope,Application config,Thủ tục hành chính cấp CCHN,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PROCEDURE_DOCUMENTS,PROCEDURE_DOCUMENTS,UID02 Quản lý danh mục dùng riêng,out_of_scope,Application config,Liên kết thủ tục hành chính với tài liệu yêu cầu,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PROCEDURE_FORMS,PROCEDURE_FORMS,UID02 Quản lý danh mục dùng riêng,out_of_scope,Application config,Liên kết thủ tục hành chính với biểu mẫu,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PROFESSIONALS,PROFESSIONALS,UID06 Quản lý người hành nghề chứng khoán,in_scope,,Thông tin người hành nghề chứng khoán,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PROFESSIONAL_HISTORIES,PROFESSIONAL_HISTORIES,UID06 Quản lý người hành nghề chứng khoán,in_scope,,Lịch sử thay đổi định danh cá nhân của người hành nghề,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PROFESSIONAL_RELATIONSHIPS,PROFESSIONAL_RELATIONSHIPS,UID06 Quản lý người hành nghề chứng khoán,in_scope,,Thông tin quan hệ gia đình/xã hội của người hành nghề,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PROFESSIONAL_TRAININGS,PROFESSIONAL_TRAININGS,UID06 Quản lý người hành nghề chứng khoán,in_scope,,"Lịch sử đào tạo, bồi dưỡng của người hành nghề",,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PROFESSIONAL_WORK_HISTORIES,PROFESSIONAL_WORK_HISTORIES,UID06 Quản lý người hành nghề chứng khoán,in_scope,,Lịch sử làm việc của người hành nghề,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-PROVINCES,PROVINCES,UID02 Quản lý danh mục dùng riêng,out_of_scope,Dữ liệu địa giới chuẩn hóa tại ECAT — không tự thiết kế Atomic entity (2026-07-10),Danh mục tỉnh/thành phố,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-ROLES,ROLES,UID01 Quản trị phân hệ,out_of_scope,Operational/system data,Danh mục vai trò (nhóm quyền) trong hệ thống,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-SEND_AND_RECIEVE_LOGS,SEND_AND_RECIEVE_LOGS,UID01 Quản trị phân hệ,out_of_scope,Operational log,Nhật ký gửi nhận dữ liệu tích hợp,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-SIGNATURE_LOGS,SIGNATURE_LOGS,UID01 Quản trị phân hệ,out_of_scope,Operational log,Nhật ký ký số hồ sơ/CCHN,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-SMS_LOGS,SMS_LOGS,UID01 Quản trị phân hệ,out_of_scope,Operational log,Nhật ký gửi SMS trong hệ thống,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-SPECIALIZATIONS,SPECIALIZATIONS,UID02 Quản lý danh mục dùng riêng,in_scope,Đã thiết kế Atomic entity Classification Specialization (2026-07-09),Danh mục chuyên môn/chứng chỉ chuyên môn,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-SPECIALIZATION_COURSES,SPECIALIZATION_COURSES,UID04/UID10 Quản lý thi sát hạch và đào tạo tập huấn,in_scope,,Danh mục khóa học chuyên môn,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-SPECIALIZATION_COURSE_DETAILS,SPECIALIZATION_COURSE_DETAILS,UID04/UID10 Quản lý thi sát hạch và đào tạo tập huấn,in_scope,,Chi tiết người tham gia khóa học chuyên môn,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-SYSTEM_PARAMETERS,SYSTEM_PARAMETERS,UID01 Quản trị phân hệ,out_of_scope,Config data,Tham số hệ thống,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-UNITS,UNITS,UID01 Quản trị phân hệ,in_scope,,Danh mục đơn vị,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-USERS,USERS,UID01 Quản trị phân hệ,out_of_scope,"Quyết định Data Modeler — không thiết kế Atomic entity riêng cho NHNCK.USERS. Định hướng dùng chung entity Identity and Access Management User (nguồn IAM.USERS) cho mọi FK ""officer/user"" trong hệ thống.",Thông tin người dùng hệ thống (cán bộ UBCKNN),,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-USER_ROLES,USER_ROLES,UID01 Quản trị phân hệ,out_of_scope,Operational/system data,Phân quyền người dùng theo vai trò,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-VERIFY_APPLICATION_STATUSES,VERIFY_APPLICATION_STATUSES,UID03 Quản lý hồ sơ,out_of_scope,,Yêu cầu phê duyệt lãnh đạo cho hồ sơ,,username@fssc.com.vn,username@ubck.com.vn
NHNCK,BRD-SRC-NHNCK-VIOLATIONS,VIOLATIONS,UID06 Quản lý người hành nghề chứng khoán,in_scope,,Thông tin vi phạm của người hành nghề,,username@fssc.com.vn,username@ubck.com.vn
ORDERTRADE,BRD-SRC-ORDERTRADE-ORDER_BOOK_HNX,ORDER_BOOK_HNX,UID-01 Lệnh giao dịch (Order Lifecycle),in_scope,,Sổ lệnh HNX — tương đương ORDER_BOOK_HOSE nhưng cho sàn HNX (cổ phiếu niêm yết / UPCOM / TPCP / TP DN / phái sinh). Có thêm tính năng Iceberg order và Stop order theo chuẩn KRX.,,username@fssc.com.vn,username@ubck.com.vn
ORDERTRADE,BRD-SRC-ORDERTRADE-ORDER_BOOK_HOSE,ORDER_BOOK_HOSE,UID-01 Lệnh giao dịch (Order Lifecycle),in_scope,,Sổ lệnh HOSE — ghi nhận toàn bộ lifecycle của từng lệnh giao dịch trên sàn HOSE (cổ phiếu / trái phiếu / repo). Mỗi bản ghi là một event: lệnh mới / sửa / hủy. Đối tượng trung tâm của phân hệ ORDERTRADE.,,username@fssc.com.vn,username@ubck.com.vn
ORDERTRADE,BRD-SRC-ORDERTRADE-TRADE_BOOK_HNX,TRADE_BOOK_HNX,UID-02 Khớp lệnh (Trade Execution),in_scope,,Sổ khớp HNX — tương đương TRADE_BOOK_HOSE nhưng cho sàn HNX. Bổ sung trường Spread trade legs (Execution Price of Spread First/Second) cho giao dịch phái sinh/repo có 2 vế.,,username@fssc.com.vn,username@ubck.com.vn
ORDERTRADE,BRD-SRC-ORDERTRADE-TRADE_BOOK_HOSE,TRADE_BOOK_HOSE,UID-02 Khớp lệnh (Trade Execution),in_scope,,Sổ khớp HOSE — ghi nhận từng giao dịch khớp thành công trên HOSE. Mỗi bản ghi chứa đồng thời thông tin bên mua và bên bán. 1 Order có thể tạo ra nhiều Trade (khớp dần).,,username@fssc.com.vn,username@ubck.com.vn
QLRR,BRD-SRC-QLRR-permission_group,permission_group,QLRR006 Khai thác Phân quyền dữ liệu,out_of_scope,Operational/system data — phân quyền tầng ứng dụng,Nhóm quyền,,username@fssc.com.vn,username@ubck.com.vn
QLRR,BRD-SRC-QLRR-permission_group_indicator,permission_group_indicator,QLRR006 Khai thác Phân quyền dữ liệu,out_of_scope,Operational/system data — phân quyền tầng ứng dụng,Phân quyền chỉ tiêu theo nhóm quyền,,username@fssc.com.vn,username@ubck.com.vn
QLRR,BRD-SRC-QLRR-permission_group_user,permission_group_user,QLRR006 Khai thác Phân quyền dữ liệu,out_of_scope,Operational/system data — phân quyền tầng ứng dụng,Phân quyền người dùng theo nhóm quyền,,username@fssc.com.vn,username@ubck.com.vn
QLRR,BRD-SRC-QLRR-risk_alert,risk_alert,QLRR005 Quản lý Cảnh báo,in_scope,,Bản ghi cảnh báo thực tế được kích hoạt khi chỉ tiêu vượt ngưỡng,,username@fssc.com.vn,username@ubck.com.vn
QLRR,BRD-SRC-QLRR-risk_alert_config,risk_alert_config,QLRR005 Quản lý Cảnh báo,in_scope,,Cấu hình ngưỡng cảnh báo và người xử lý theo từng chỉ tiêu,,username@fssc.com.vn,username@ubck.com.vn
QLRR,BRD-SRC-QLRR-risk_alert_history,risk_alert_history,QLRR005 Quản lý Cảnh báo,in_scope,,Lịch sử xử lý cảnh báo theo dòng thời gian,,username@fssc.com.vn,username@ubck.com.vn
QLRR,BRD-SRC-QLRR-risk_alert_resolution,risk_alert_resolution,QLRR005 Quản lý Cảnh báo,in_scope,,Bản ghi xử lý chi tiết cho cảnh báo,,username@fssc.com.vn,username@ubck.com.vn
QLRR,BRD-SRC-QLRR-risk_alert_resolution_file,risk_alert_resolution_file,QLRR005 Quản lý Cảnh báo,in_scope,,File đính kèm theo giải trình cảnh báo,,username@fssc.com.vn,username@ubck.com.vn
