eform_id,content_type,eform_title,field_key,field_label,field_type,index_table,content_field_pattern,value_column,options,ghi_chu
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập tên công ty chứng khoán,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập giấy phép thành lập,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số fax,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Tên ngân hàng,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Số giấy,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Số giấy,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Hà Nội,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Tên ngân hàng thương mại,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Tên ngân hàng thương mại,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Số,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Mã số doanh nghiệp,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Tên giao dịch,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Website,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Phạm vi và nội dung hoạt động,textarea,TextFieldIndex,,BigText,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Tên,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Năm sinh,native-date,DateFieldIndex,,Date,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,,input-date,DateFieldIndex,,Date,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Quốc tịch,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Quốc tịch,select,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,ContentType,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 1014842,ChaobanChungquyenBoSung,Bổ sung giấy đăng ký chào bán chứng quyền có bảo đảm,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số 1,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số 2,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Hà Nội,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Tên tổ chức đăng ký,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Tên giao dịch,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Fax,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số GCNĐKDN,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Ngành nghề,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Mã ngành,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Sản phẩm/dịch vụ chính,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Tổng số,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Đặc điểm cổ phiếu phổ thông,textarea,TextFieldIndex,,BigText,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Tổng số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Nguồn vốn,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Khoảng giá,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số tài khoản,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Tên cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Loại cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Tỷ số,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 23PL,BaoCaoKetQuaChaobanPL,Phụ lục báo cáo kết quả chào bán,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Số 1,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Số 2,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Hà Nội,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Tên tổ chức,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Tên viết tắt,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Fax,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Website,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Số GCNĐKDN,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Số,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,lần thứ,input-number,NumericFieldIndex,,Numeric,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Ngành nghề,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Mã ngành,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Sản phẩm/dịch vụ chính,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,"GP thành lập, hoạt động",input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Đợt mua lại cổ phiếu gần nhất,textarea,TextFieldIndex,,BigText,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Mụa đích mua lại,textarea,TextFieldIndex,,BigText,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Nguồn vốn thực hiện lại,textarea,TextFieldIndex,,BigText,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Phương thức giao dịch,textarea,TextFieldIndex,,BigText,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Nguyên tắc xác định giá,textarea,TextFieldIndex,,BigText,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Tên công ty chứng khoán,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Điện thoại,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Tài khoản thực hiện giao dịch,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 35PL,BaoCaoKetQuaTraiPhieuPL,Phụ lục báo cáo kết quả phát hành trái phiếu,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 1PL,PhulucEform1,Phụ lục Eform 1,,Nhập địa điểm,input-text,TextFieldIndex,,Text,,
Eform 1PL,PhulucEform1,Phụ lục Eform 1,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 1PL,PhulucEform1,Phụ lục Eform 1,,Tên tổ chức,input-text,TextFieldIndex,,Text,,
Eform 1PL,PhulucEform1,Phụ lục Eform 1,,Số giấy,input-text,TextFieldIndex,,Text,,
Eform 1PL,PhulucEform1,Phụ lục Eform 1,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 1PL,PhulucEform1,Phụ lục Eform 1,,Nhập số tiền,input-number,NumericFieldIndex,,Numeric,,
Eform 1PL,PhulucEform1,Phụ lục Eform 1,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 1PL,PhulucEform1,Phụ lục Eform 1,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 1PL,PhulucEform1,Phụ lục Eform 1,,Fax,input-text,TextFieldIndex,,Text,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Hà Nội,input-text,TextFieldIndex,,Text,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Số GCNDKDN,input-text,TextFieldIndex,,Text,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Nơi cấp,input-text,TextFieldIndex,,Text,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Vốn chủ sở hữu,input-number,NumericFieldIndex,,Numeric,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Website,input-text,TextFieldIndex,,Text,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Thông tin về người quản lý doanh nghiệp,textarea,TextFieldIndex,,BigText,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Cơ cấu quản trị và bộ máy quản lý của tổ chức đăng ký,textarea,TextFieldIndex,,BigText,,
Eform 2PL,PhulucEform2,Phụ lục Eform 2,,Tên tổ chức đăng ký,input-text,TextFieldIndex,,Text,,
