id,name,description,description_vi,related_term_name,bcv_category
0fd7a9dd-f796-4892-b311-d85fd06f2c4a,Salutation,"Distinguishes between Individuals according to their preferred form of address, particularly in written communication. Traditionally some salutations reflect the gender or marital status of the addressee to whom they apply, while others reflect the person's profession or rank. For example, Mr., Herr, Mrs., Dr., Sergeant, etc.","[Auto] Phân biệt giữa các Cá nhân theo hình thức xưng hô ưa thích của họ, đặc biệt là trong giao tiếp bằng văn bản. Theo truyền thống, một số lời chào phản ánh giới tính hoặc tình trạng hôn nhân của người nhận mà họ áp dụng, trong khi những lời chào khác phản ánh nghề nghiệp hoặc cấp bậc của người đó. Ví dụ: Ông, Ông, Bà, Tiến sĩ, Trung sĩ, v.v.",Salutation,Involved Party
1042c642-5a12-4522-a6ef-049f067016a2,Involved Party Location Delivery Item Type,Distinguishes between Involved Party Has Delivery Point Of Location relationships according to the nature of the communication's content.,[Auto] Phân biệt giữa Bên liên quan có mối quan hệ Địa điểm giao hàng theo tính chất nội dung giao tiếp.,Involved Party Location Delivery Item Type,Involved Party
10fe1d0a-2c0e-4801-a51e-3f3c9b2d3a73,Unconsolidated Regulatory Capital Coverage,Distinguishes between unconsolidated legal entities within the financial institution group based on their ability to meet their regulatory capital requirements.,[Auto] Phân biệt giữa các pháp nhân chưa hợp nhất trong nhóm tổ chức tài chính dựa trên khả năng đáp ứng các yêu cầu về vốn pháp định của họ.,Unconsolidated Regulatory Capital Coverage,Involved Party
14b3976c-8128-4ef7-b86b-79bb27eafe31,Individual Marital Status,Distinguishes between Individuals according to their legal state regarding marriage.,[Auto] Phân biệt giữa các cá nhân theo tình trạng pháp lý của họ về hôn nhân.,Individual Marital Status,Involved Party
15139805-88dd-4c94-ab07-0ddd41b4162f,Legal Competency Type,Distinguishes between Legally Competent Entities (Individuals and Organizations) according to the circumstance giving rise to their legal competency.,[Auto] Phân biệt các thực thể có thẩm quyền pháp luật (cá nhân và tổ chức) theo hoàn cảnh làm phát sinh năng lực pháp luật.,Legal Competency Type,Involved Party
161dbc72-eeef-4803-98e0-042ea1f89fb9,Financial Institution Securitization Approach,Distinguishes between Financial Institutions according to the approach that they take in calculating capital requirements due to securitization exposures.,[Auto] Phân biệt giữa các Tổ chức Tài chính theo cách tiếp cận mà họ áp dụng khi tính toán các yêu cầu về vốn do rủi ro chứng khoán hóa.,Financial Institution Securitization Approach,Involved Party
19e7b513-7e10-4119-9e4f-c17c08aea62e,Involved Party Location Relationship Significance,Distinguishes between Involved Party / Location Relationships according to the specific importance of the address in relation to conducting business with Involved Parties.,[Auto] Phân biệt giữa các Bên liên quan/Mối quan hệ địa điểm theo tầm quan trọng cụ thể của địa chỉ liên quan đến việc tiến hành kinh doanh với các Bên liên quan.,Involved Party Location Relationship Significance,Involved Party
1a05ff25-fe02-47f5-9d07-480c71889b64,Organization Purpose,"Distinguishes between Organizations according to their purpose or format; for example, Association and Public Service.",[Auto] Phân biệt giữa các Tổ chức theo mục đích hoặc hình thức của họ; ví dụ: Hiệp hội và Dịch vụ công cộng.,Organization Purpose,Involved Party
1bfcc97d-a073-40b7-9aee-977f4a9ace5a,Involved Party Location Relationship Validity,Distinguishes between Involved Party Location Relationships according to the validity of the relationship.,[Auto] Phân biệt giữa các mối quan hệ vị trí của các bên liên quan theo tính hợp lệ của mối quan hệ.,Involved Party Location Relationship Validity,Involved Party
1e94984a-161f-47e8-a0ce-42d5a9b2123f,Risk Tolerance Type,"Distinguishes an Involved Party's Risk Tolerance. When trading or investing in financial markets, high risk strategies can provide the greatest return. The Involved Party's tolerance to risk determines the type of trading and investment that is undertaken.","[Auto] Phân biệt mức độ chấp nhận rủi ro của một bên liên quan. Khi giao dịch hoặc đầu tư vào thị trường tài chính, các chiến lược rủi ro cao có thể mang lại lợi nhuận lớn nhất. Khả năng chấp nhận rủi ro của Bên liên quan quyết định loại hình giao dịch và đầu tư được thực hiện.",Risk Tolerance Type,Involved Party
2361056e-4a88-40a9-8f70-8b1801d6052a,Insurance Type,"Distinguishes between Other Financial Lines Of Business within the dimension Line Of Business Reporting Group. Classifies measures according to the types of business involved in insurance activities that provide contracts to secure compensation for loss, damage or injury on payment of premium. For example, life insurance and benefits plans, property and casualty insurance, health insurance, reinsurance, insurance brokerage and advisory services.","[Auto] Phân biệt giữa các ngành kinh doanh tài chính khác trong phạm vi Nhóm báo cáo ngành kinh doanh. Phân loại các biện pháp theo loại hình kinh doanh liên quan đến hoạt động bảo hiểm cung cấp hợp đồng bảo đảm bồi thường mất mát, hư hỏng hoặc thương tật khi thanh toán phí bảo hiểm. Ví dụ: bảo hiểm nhân thọ và các chương trình phúc lợi, bảo hiểm tài sản và thương vong, bảo hiểm y tế, tái bảo hiểm, môi giới bảo hiểm và dịch vụ tư vấn.",Insurance Type,Involved Party
24b4b446-de58-4762-9dd9-faad106547eb,Illicit Substance User Status,Distinguishes between Individuals according to whether or not they are a known user of an illegal substance.,[Auto] Phân biệt giữa các Cá nhân tùy theo việc họ có phải là người sử dụng chất bất hợp pháp đã biết hay không.,Illicit Substance User Status,Involved Party
25cfe568-9523-40f8-9ea8-b3041c569da6,Organization Unit Function,Distinguishes between Organization Units based on the general nature of the activities they are responsible for performing.,[Auto] Phân biệt giữa các Đơn vị tổ chức dựa trên tính chất chung của các hoạt động mà họ chịu trách nhiệm thực hiện.,Organization Unit Function,Involved Party
27642b22-f233-4448-8fc6-e13b2b524640,Organization Law,Distinguishes between Organizations according to the body of law that applies to them.,[Auto] Phân biệt giữa các Tổ chức theo nội dung luật áp dụng cho chúng.,Organization Law,Involved Party
27902f87-fd88-470f-9da5-ff5d5e3ba3ab,Individual Employment Type,Distinguishes between Individuals according to whether a working Individual is employed by themselves or by others.,[Auto] Phân biệt giữa các Cá nhân theo việc một Cá nhân đang làm việc được tuyển dụng bởi chính họ hay bởi người khác.,Individual Employment Type,Involved Party
2ad0a530-57bb-44c4-bcbc-917743741085,Organization Operational Area Type,Distinguishes between Organizations according to whether the Organization is national or multinational.,[Auto] Phân biệt giữa các Tổ chức tùy theo Tổ chức đó mang tính quốc gia hay đa quốc gia.,Organization Operational Area Type,Involved Party
2d28279f-aa91-4d83-a354-d12fbef6e0e9,Involved Party Life Cycle Status,Distinguishes between Involved Parties according to their current existence status.,[Auto] Phân biệt giữa các Bên liên quan theo tình trạng tồn tại hiện tại của họ.,Involved Party Life Cycle Status,Involved Party
2e0be9f4-2114-40b5-926c-a3f0e1352a7a,Employment Position Type,Distinguishes between Employment Positions according to the nature of the position which may be the specific label or job title assigned to an incumbent in that position. These labels may be defined by professional associations or by the Financial Institution. The Values defined for this Scheme are representative and do not comprise an exhaustive list.,[Auto] Phân biệt giữa các Vị trí Việc làm theo tính chất của vị trí có thể là nhãn hiệu hoặc chức danh cụ thể được giao cho người đương nhiệm ở vị trí đó. Các nhãn này có thể được xác định bởi các hiệp hội nghề nghiệp hoặc bởi Tổ chức Tài chính. Các giá trị được xác định cho Lược đồ này mang tính đại diện và không bao gồm danh sách đầy đủ.,Employment Position Type,Involved Party
30a7b273-ec82-4bf1-9f14-1f31d1d59826,Individual Property Buyer Status,Distinguishes between Individuals according to their property buying history.,[Auto] Phân biệt giữa các cá nhân theo lịch sử mua tài sản của họ.,Individual Property Buyer Status,Involved Party
331a8504-c0d3-4d95-80c7-882ccdf3c09f,Involved Party Membership Seniority Type,Distinguishes between Involved Party Membership relationships according to the seniority of membership.,[Auto] Phân biệt giữa các mối quan hệ Thành viên của Bên liên quan theo thâm niên của thành viên.,Involved Party Membership Seniority Type,Involved Party
33d31e59-800f-4d01-b9a7-d691b25f9691,Organization Membership Type,"Distinguishes between Organizations according to the membership type they offer. For example, public or private.","[Auto] Phân biệt giữa các Tổ chức theo loại thành viên mà họ cung cấp. Ví dụ, công khai hoặc riêng tư.",Organization Membership Type,Involved Party
33e40a0b-c750-441e-88fa-aa90e6ee3861,Individual Certification Type,Distinguishes between Individuals according to the highest level of official accreditation awarded for their skills.,[Auto] Phân biệt giữa các Cá nhân theo cấp độ công nhận chính thức cao nhất được trao cho kỹ năng của họ.,Individual Certification Type,Involved Party
