bcv_core_object,atomic_entity,atomic_table,atomic_attribute,atomic_column,description,data_domain,data_type,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Involved Party,Securities Practitioner,scr_prac,Education Level Code,ed_lvl_code,Trình độ học vấn,Classification Value,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.EDUCATION_LEVEL_ID,Scheme: EDUCATION_LEVEL. Nguồn lưu FK số — ETL lookup convert sang code.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Practitioner Registration Type Code,prac_rgst_tp_code,Hình thức đăng ký hồ sơ: 0=MCĐT/cổng DVC / 1=Nhập tay,Classification Value,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.REGISTRATION_TYPE,Scheme: PRACTITIONER_REGISTRATION_TYPE. Nguồn lưu NUMBER — ETL convert sang code.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Practice Status Code,practice_st_code,Trạng thái hành nghề chứng khoán,Classification Value,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.STATUS_WORK,Scheme: PRACTICE_STATUS. Nguồn: 0=Chưa HN / 1=Đang HN / 2=Thu hồi có cấp lại / 3=Thu hồi không cấp lại / 4=Cấp có thời hạn.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Account Status Code,ac_st_code,Trạng thái tài khoản người dùng trên cổng NHNCK,Classification Value,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.STATUS_ACCOUNT,Scheme: OFFICER_STATUS. Reuse — 0=Chưa kích hoạt / 1=Hoạt động / 2=Khóa.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Organization Id,org_id,FK đến tổ chức chứng khoán hiện tại (nullable),Surrogate Key,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.ORGANIZATION_ID,FK target: Securities Organization Reference.Securities Organization Reference Id. Nullable — người hành nghề có thể chưa công tác.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Organization Code,org_code,Mã tổ chức (denormalized lookup),Text,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.ORGANIZATION_ID,Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Organization Id.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Nationality Id,nat_id,FK đến Geographic Area (quốc tịch),Surrogate Key,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.NATIONALITY_ID,FK target: Geographic Area.Geographic Area Id. Geographic Area Type Code = COUNTRY.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Nationality Code,nat_code,Mã quốc gia/quốc tịch (denormalized),Text,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.NATIONALITY_ID,Lookup pair: Geographic Area.Geographic Area Code. Pair with Nationality Id.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Workplace Name,workplace_nm,Nơi làm việc hiện tại (tên tổ chức — denormalized text tự do),Text,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.WORKPLACE,Denormalized text. Có thể khác Organization Name khi người hành nghề làm ở chi nhánh.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Position Name,pos_nm,Chức vụ hiện tại (denormalized text tự do),Text,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.POSITION,Denormalized text — không FK vì không có bảng Position chuẩn dùng chung.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Department Name,dept_nm,Phòng ban hiện tại (denormalized text tự do),Text,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.DEPARTMENT,Denormalized text.,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Previous Identity Number,prev_id_nbr,Số CMND cũ trước khi chuyển sang CCCD,Text,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.PREVIOUS_IDENTITY_NUMBER,,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Hometown,hometown,Quê quán (dữ liệu tích hợp C06),Text,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.HOMETOWN,,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Ethnicity Name,ethnicity_nm,Dân tộc (dữ liệu tích hợp C06),Text,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.NATIONAL,,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Religion Name,rlg_nm,Tôn giáo (dữ liệu tích hợp C06),Text,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.RELIGION,,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner,scr_prac,Place of Birth Description,plc_of_brth_dsc,Nơi sinh (text tự do),Text,string,true,false,NHNCK,PROFESSIONAL_HISTORIES,NHNCK.qlnhn.PROFESSIONALS.PLACE_OF_BIRTH,,Source System Code = 'NHNCK_PROFESSIONAL_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Securities Practitioner Employment Status Id,scr_prac_emp_st_id,Khóa đại diện cho bản ghi lịch sử công tác / trạng thái việc làm của người hành nghề chứng khoán (surrogate key).,Surrogate Key,string,false,true,NHNCK,PROFESSIONAL_WORK_HISTORIES,,"PK surrogate. BCV: """"Individual Employment Status"""" (Involved Party).",Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Securities Practitioner Employment Status Code,scr_prac_emp_st_code,Mã định danh kỹ thuật. BK của entity. Map từ PK bảng nguồn.,Text,string,false,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.ID,BK chính. PK nguồn (NUMBER — ETL cần convert sang string).,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,false,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,,Scheme: SOURCE_SYSTEM. Hardcode.,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',NHNCK.PROFESSIONAL_WORK_HISTORIES
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Securities Practitioner Id,scr_prac_id,Surrogate key FK đến người hành nghề chứng khoán.,Surrogate Key,string,false,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Securities Practitioner Code,scr_prac_code,Mã kỹ thuật của người hành nghề (dư thừa).,Text,string,false,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Securities Organization Reference Id,scr_org_refr_id,Surrogate key FK đến tổ chức kinh doanh chứng khoán nơi người hành nghề làm việc.,Surrogate Key,string,true,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.ORGANIZATION_ID,FK target: Securities Organization Reference.Securities Organization Reference Id.,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Securities Organization Reference Code,scr_org_refr_code,Mã kỹ thuật của tổ chức (dư thừa).,Text,string,true,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.ORGANIZATION_ID,Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Securities Organization Reference Id.,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Department Name,dept_nm,Tên đơn vị / phòng ban trong tổ chức tại thời điểm làm việc (snapshot text).,Text,string,true,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.UNIT_NAME,Denormalized snapshot — lưu nguyên giá trị text tại thời điểm ghi nhận.,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Workplace Name,workplace_nm,Tên tổ chức / nơi làm việc dạng text (có thể khác ORGANIZATION_NAME khi tổ chức đổi tên hoặc chưa có trong ORGANIZATIONS).,Text,string,true,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.WORKPLACE,Denormalized — giữ lại vì có thể không trùng với Securities Organization Reference Name.,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Employment Start Date,emp_strt_dt,Ngày bắt đầu làm việc tại tổ chức.,Date,date,false,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.START_DATE,,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Employment End Date,emp_end_dt,Ngày kết thúc làm việc. Null = đang làm việc.,Date,date,true,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.END_DATE,Null = đang làm việc hiện tại.,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Position Code,pos_code,Mã chức vụ của người hành nghề tại tổ chức.,Classification Value,string,true,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.POSITION_ID,Scheme: POSITION. Nguồn lưu FK NUMBER đến bảng POSITIONS — ETL cần lookup và convert sang string code.,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Position Name,pos_nm,Tên chức vụ snapshot tại thời điểm ghi nhận.,Text,string,true,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.POSITION_NAME,Snapshot text — lưu nguyên giá trị không chuẩn hóa.,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Awards,awards,Thông tin khen thưởng trong thời gian làm việc tại tổ chức.,Text,string,true,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.AWARDS,,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner Employment Status,scr_prac_emp_st,Disciplines,disciplines,Thông tin kỷ luật trong thời gian làm việc tại tổ chức.,Text,string,true,false,NHNCK,PROFESSIONAL_WORK_HISTORIES,NHNCK.qlnhn.PROFESSIONAL_WORK_HISTORIES.DISCIPLINES,,Source System Code = 'NHNCK_PROFESSIONAL_WORK_HISTORIES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Securities Practitioner License Application Employment Experience Id,scr_prac_license_ap_emp_exrnc_id,Id tự sinh (surrogate key),Surrogate Key,string,false,true,NHNCK,APPLICATION_EXPERIENCES,,"PK surrogate. BCV: ""Government Registration"" (Arrangement). Kinh nghiệm làm việc trong hồ sơ đăng ký CCHN.",Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Securities Practitioner License Application Employment Experience Code,scr_prac_license_ap_emp_exrnc_code,Mã định danh kinh nghiệm làm việc. BK,Text,string,false,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.ID,BK chính. PK nguồn.,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Source System Code,src_stm_code,Mã nguồn dữ liệu,Classification Value,string,false,false,NHNCK,APPLICATION_EXPERIENCES,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',NHNCK.APPLICATION_EXPERIENCES
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,License Application Id,license_ap_id,FK đến hồ sơ đăng ký CCHN,Surrogate Key,string,false,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.APPLICATION_ID,FK target: Securities Practitioner License Application.License Application Id.,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,License Application Code,license_ap_code,Mã hồ sơ đăng ký CCHN,Text,string,false,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.APPLICATION_ID,Lookup pair: Securities Practitioner License Application.License Application Code. Pair with License Application Id.,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Document Type Code,doc_tp_code,Mã loại tài liệu yêu cầu (Classification Value từ Documents),Classification Value,string,true,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.DOCUMENT_ID,Scheme: DOCUMENT_TYPE. FK đến bảng Documents — chỉ mang Code vì là reference data set.,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Securities Organization Reference Id,scr_org_refr_id,FK đến tổ chức kinh doanh chứng khoán trong hệ thống (nullable — nếu nơi làm việc là CTCK/QLQ đã đăng ký),Surrogate Key,string,true,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.ORGANIZATION_ID,FK target: Securities Organization Reference.Securities Organization Reference Id.,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Securities Organization Reference Code,scr_org_refr_code,Mã tổ chức kinh doanh chứng khoán (dư thừa),Text,string,true,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.ORGANIZATION_ID,Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Securities Organization Reference Id.,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Organization Name,org_nm,Tên tổ chức nơi làm việc (snapshot text — giữ kể cả khi ORGANIZATION_ID có giá trị),Text,string,false,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.ORGANIZATION_NAME,Denormalized — giữ lại vì tên tổ chức có thể thay đổi theo thời gian hoặc tổ chức chưa có trong hệ thống.,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Department Name,dept_nm,Tên phòng ban nơi làm việc,Text,string,true,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.DEPARTMENT_NAME,,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Position,pos,Chức vụ tại tổ chức,Text,string,true,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.POSITION,,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Employment Start Date,emp_strt_dt,Ngày bắt đầu làm việc tại tổ chức,Date,date,false,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.START_DATE,,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Employment End Date,emp_end_dt,Ngày kết thúc làm việc tại tổ chức (null nếu đang làm việc),Date,date,true,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.END_DATE,,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Work Duration Months,wrk_drtn_mo,Thời gian làm việc tại tổ chức (số tháng),Small Counter,int,false,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.WORK_DURATION,,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Total Experience Duration Months,tot_exrnc_drtn_mo,Tổng thời gian kinh nghiệm tích lũy (số tháng),Small Counter,int,false,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.TOTAL_DURATION,,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Insurance Number,ins_nbr,Số bảo hiểm xã hội,Text,string,true,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.INSURANCE_NUMBER,,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Labor Contract Info,labor_ctr_info,Thông tin hợp đồng lao động,Text,string,true,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.LABOR_CONTRACT,,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Director Confirmation,director_cfrm,Thông tin xác nhận của giám đốc tổ chức,Text,string,true,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.DIRECTOR_CONFIRMATION,,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
Involved Party,Securities Practitioner License Application Employment Experience,scr_prac_license_ap_emp_exrnc,Note,note,Ghi chú bổ sung,Text,string,true,false,NHNCK,APPLICATION_EXPERIENCES,NHNCK.qlnhn.APPLICATION_EXPERIENCES.NOTE,,Source System Code = 'NHNCK_APPLICATION_EXPERIENCES',
