source_system,table_name,column_name,source_system.table_name,data_type,description,pk/fk
FIMS,ANNOUNCEINVES,AuAnnId,FIMS.ANNOUNCEINVES,,ID ủy quyền CBTT. Lấy dữ liệu từ trường ID của bảng AUTHOANNOUNCE.,"PK, FK"
FIMS,ANNOUNCEINVES,InvesId,FIMS.ANNOUNCEINVES,,ID NĐT NN. Lấy dữ liệu từ trường ID của bảng INVESTOR.,"PK, FK"
FIMS,ANNOUNCEINVESHIS,AuAnnId,FIMS.ANNOUNCEINVESHIS,,ID lịch sử ủy quyền CBTT. Lấy dữ liệu từ trường ID của bảng AUTHOANNOUNCEHIS.,"PK, FK"
FIMS,ANNOUNCEINVESHIS,InvesId,FIMS.ANNOUNCEINVESHIS,,ID NĐT NN. Lấy dữ liệu từ trường ID của bảng INVESTOR.,"PK, FK"
FIMS,ANNOUNCE,Id,FIMS.ANNOUNCE,,ID bản ghi,PK
FIMS,ANNOUNCE,Deleted,FIMS.ANNOUNCE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,ANNOUNCE,DateCreated,FIMS.ANNOUNCE,,Ngày tạo,
FIMS,ANNOUNCE,CreatedBy,FIMS.ANNOUNCE,,Người tạo,
FIMS,ANNOUNCE,DateModified,FIMS.ANNOUNCE,,Ngày sửa,
FIMS,ANNOUNCE,ModifyBy,FIMS.ANNOUNCE,,Người sửa,
FIMS,ANNOUNCE,InRepId,FIMS.ANNOUNCE,,ID báo cáo thành viên,
FIMS,ANNOUNCE,YearValue,FIMS.ANNOUNCE,,Năm báo cáo,
FIMS,ANNOUNCE,PeriodValue,FIMS.ANNOUNCE,,Giá trị kỳ,
FIMS,ANNOUNCE,PeriodType,FIMS.ANNOUNCE,,Kỳ báo cáo: 1: Ngày 2: Tuần 3: Nửa tháng 4: Tháng 5: Quý 6: Bán niên 7: Năm,
FIMS,ANNOUNCE,AnnounceTypeId,FIMS.ANNOUNCE,,Loại CBTT. Dữ liệu lấy từ trường ID của bảng ANNOUNCETYPE,FK
FIMS,ANNOUNCE,Name,FIMS.ANNOUNCE,,Tiêu đề,
FIMS,ANNOUNCE,contentSummary,FIMS.ANNOUNCE,,Nội dung trích yếu,
FIMS,ANNOUNCE,DateAnnounce,FIMS.ANNOUNCE,,Ngày CBTT,
FIMS,ANNOUNCE,Description,FIMS.ANNOUNCE,,Ghi chú,
FIMS,ANNOUNCE,FileName,FIMS.ANNOUNCE,,Tên File đính kèm,
FIMS,ANNOUNCE,FileData,FIMS.ANNOUNCE,,File đính kèm,
FIMS,ANNOUNCE,Status,FIMS.ANNOUNCE,,Trạng thái CBTT: 0: Chưa gửi 1: Đã CBTT,
FIMS,ANNOUNCE,SendAnnounceBy,FIMS.ANNOUNCE,,Người gửi tin CBTT,
FIMS,ANNOUNCE,InvestorData,FIMS.ANNOUNCE,,ID nhà đầu tư,
FIMS,ANNOUNCE,InvestorDataName,FIMS.ANNOUNCE,,Tên nhà đầu tư,
FIMS,DOCUMENT,id,FIMS.DOCUMENT,,ID bản ghi,PK
FIMS,DOCUMENT,Deleted,FIMS.DOCUMENT,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,DOCUMENT,DateCreated,FIMS.DOCUMENT,,Ngày tạo,
FIMS,DOCUMENT,CreatedBy,FIMS.DOCUMENT,,Người tạo,
FIMS,DOCUMENT,DateModified,FIMS.DOCUMENT,,Ngày sửa,
FIMS,DOCUMENT,ModifyBy,FIMS.DOCUMENT,,Người sửa,
FIMS,DOCUMENT,Name,FIMS.DOCUMENT,,Tên tài liệu,
FIMS,DOCUMENT,FileData,FIMS.DOCUMENT,,File tài liệu,
FIMS,DOCUMENT,SystemObjects,FIMS.DOCUMENT,,Loại đối tượng: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,DOCUMENT,Description,FIMS.DOCUMENT,,Mô tả,
FIMS,DOCUMENT,Status,FIMS.DOCUMENT,,Trạng thái,
FIMS,EMAILSENTSYSTEM,id,FIMS.EMAILSENTSYSTEM,,ID bản ghi,PK
FIMS,EMAILSENTSYSTEM,Deleted,FIMS.EMAILSENTSYSTEM,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,EMAILSENTSYSTEM,DateCreated,FIMS.EMAILSENTSYSTEM,,Ngày tạo,
FIMS,EMAILSENTSYSTEM,CreatedBy,FIMS.EMAILSENTSYSTEM,,Người tạo,
FIMS,EMAILSENTSYSTEM,DateModified,FIMS.EMAILSENTSYSTEM,,Ngày sửa,
FIMS,EMAILSENTSYSTEM,ModifyBy,FIMS.EMAILSENTSYSTEM,,Người sửa,
FIMS,EMAILSENTSYSTEM,UFrom,FIMS.EMAILSENTSYSTEM,,Người nhận,
FIMS,EMAILSENTSYSTEM,UTo,FIMS.EMAILSENTSYSTEM,,Người gửi,
FIMS,EMAILSENTSYSTEM,Title,FIMS.EMAILSENTSYSTEM,,Tiêu đề,
FIMS,EMAILSENTSYSTEM,Body,FIMS.EMAILSENTSYSTEM,,Nội dung,
FIMS,EMAILSENTSYSTEM,FileData,FIMS.EMAILSENTSYSTEM,,File đính kèm,
FIMS,EMAILSENTSYSTEM,Status,FIMS.EMAILSENTSYSTEM,,Trạng thái: 1: Đã gửi 0: Bản nháp,
FIMS,EMAILSENTSYSTEM,SendDate,FIMS.EMAILSENTSYSTEM,,Ngày gửi,
FIMS,EMAILSENTSYSTEM,DetailExcerpt,FIMS.EMAILSENTSYSTEM,,Đường dẫn file,
FIMS,SYSEMAIL,Id,FIMS.SYSEMAIL,,ID bản ghi,PK
FIMS,SYSEMAIL,Deleted,FIMS.SYSEMAIL,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,SYSEMAIL,DateCreated,FIMS.SYSEMAIL,,Ngày tạo,
FIMS,SYSEMAIL,CreatedBy,FIMS.SYSEMAIL,,Người tạo,
FIMS,SYSEMAIL,DateModified,FIMS.SYSEMAIL,,Ngày sửa,
FIMS,SYSEMAIL,ModifyBy,FIMS.SYSEMAIL,,Người sửa,
FIMS,SYSEMAIL,UToId,FIMS.SYSEMAIL,,Người gửi,
FIMS,SYSEMAIL,UFromId,FIMS.SYSEMAIL,,Người nhận,
FIMS,SYSEMAIL,ParentId,FIMS.SYSEMAIL,,ID trao đổi thông tin. Lấy dữ liệu từ trường ID của bảng EMAILSENTSYSTEM,
FIMS,SYSEMAIL,Title,FIMS.SYSEMAIL,,Tiêu đề,
FIMS,SYSEMAIL,Body,FIMS.SYSEMAIL,,Nội dung,
FIMS,SYSEMAIL,FileData,FIMS.SYSEMAIL,,File đính kèm,
FIMS,SYSEMAIL,Status,FIMS.SYSEMAIL,,Trạng thái: 1: Đã gửi 0: Bản nháp,
FIMS,SYSEMAIL,IsSendEmail,FIMS.SYSEMAIL,,Có gửi email không: 1: Có 0: không gưi,
FIMS,SYSEMAIL,SendDate,FIMS.SYSEMAIL,,Ngày gửi,
FIMS,SYSTEMINTEGRATIONCONFIG,Id,FIMS.SYSTEMINTEGRATIONCONFIG,,ID bản ghi,PK
FIMS,SYSTEMINTEGRATIONCONFIG,Deleted,FIMS.SYSTEMINTEGRATIONCONFIG,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,SYSTEMINTEGRATIONCONFIG,DateCreated,FIMS.SYSTEMINTEGRATIONCONFIG,,Ngày tạo,
FIMS,SYSTEMINTEGRATIONCONFIG,CreatedBy,FIMS.SYSTEMINTEGRATIONCONFIG,,Người tạo,
FIMS,SYSTEMINTEGRATIONCONFIG,DateModified,FIMS.SYSTEMINTEGRATIONCONFIG,,Ngày sửa,
FIMS,SYSTEMINTEGRATIONCONFIG,ModifyBy,FIMS.SYSTEMINTEGRATIONCONFIG,,Người sửa,
FIMS,SYSTEMINTEGRATIONCONFIG,Name,FIMS.SYSTEMINTEGRATIONCONFIG,,Tên cấu hình,
FIMS,SYSTEMINTEGRATIONCONFIG,Status,FIMS.SYSTEMINTEGRATIONCONFIG,,Trạng thái: 1: Đang sử dụng 0: Dừng sử dụng,
FIMS,SYSTEMINTEGRATIONCONFIG,Content,FIMS.SYSTEMINTEGRATIONCONFIG,,Dữ liệu trao đổi,
FIMS,SYSTEMINTEGRATIONCONFIG,AddressConnect,FIMS.SYSTEMINTEGRATIONCONFIG,,Địa chỉ kết nối,
FIMS,SYSTEMINTEGRATIONCONFIG,PortConnect,FIMS.SYSTEMINTEGRATIONCONFIG,,Port kết nối,
FIMS,SYSTEMINTEGRATIONCONFIG,UserConnect,FIMS.SYSTEMINTEGRATIONCONFIG,,Tài khoản kết nối,
FIMS,SYSTEMINTEGRATIONCONFIG,PasswordConnect,FIMS.SYSTEMINTEGRATIONCONFIG,,Mật khẩu kết nối,
FIMS,SYSTEMINTEGRATIONCONFIG,DataType,FIMS.SYSTEMINTEGRATIONCONFIG,,Loại dữ liệu,
FIMS,SYSTEMINTEGRATIONCONFIG,MethodType,FIMS.SYSTEMINTEGRATIONCONFIG,,Phương thức truyền nhận,
FIMS,SYSTEMINTEGRATIONCONFIG,LanguageConnect,FIMS.SYSTEMINTEGRATIONCONFIG,,Ngôn ngữ trao đổi,
FIMS,SYSTEMINTEGRATIONCONFIG,TimeoutRequest,FIMS.SYSTEMINTEGRATIONCONFIG,,Giới hạn thời gian kết nối (phút),
FIMS,SYSTEMINTEGRATIONDATA,Id,FIMS.SYSTEMINTEGRATIONDATA,,ID bản ghi,PK
FIMS,SYSTEMINTEGRATIONDATA,Deleted,FIMS.SYSTEMINTEGRATIONDATA,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,SYSTEMINTEGRATIONDATA,DateCreated,FIMS.SYSTEMINTEGRATIONDATA,,Ngày tạo,
FIMS,SYSTEMINTEGRATIONDATA,CreatedBy,FIMS.SYSTEMINTEGRATIONDATA,,Người tạo,
FIMS,SYSTEMINTEGRATIONDATA,DateModified,FIMS.SYSTEMINTEGRATIONDATA,,Ngày sửa,
FIMS,SYSTEMINTEGRATIONDATA,ModifyBy,FIMS.SYSTEMINTEGRATIONDATA,,Người sửa,
FIMS,SYSTEMINTEGRATIONDATA,Code,FIMS.SYSTEMINTEGRATIONDATA,,Gói tin,
FIMS,SYSTEMINTEGRATIONDATA,Status,FIMS.SYSTEMINTEGRATIONDATA,,Trạng thái: 1: Thành công 0: Thất bại,
FIMS,SYSTEMINTEGRATIONDATA,DataIntegration,FIMS.SYSTEMINTEGRATIONDATA,,Dữ liệu gói tin,
FIMS,SYSTEMINTEGRATIONDATA,SystemIntegrationConfigId,FIMS.SYSTEMINTEGRATIONDATA,,ID bản ghi cấu hình. Dữ liệu lấy từ trường ID của bảng SYSTEMINTEGRATIONCONFIG,FK
FIMS,SYSTEMINTEGRATIONDATA,DataFileImport,FIMS.SYSTEMINTEGRATIONDATA,,File data,
THANHTRA,TT_KE_HOACH,ID,THANHTRA.TT_KE_HOACH,,"Khóa chính, tự tăng",PK
THANHTRA,TT_KE_HOACH,LOAI_KE_HOACH,THANHTRA.TT_KE_HOACH,,Loại kế hoạch: THANH_TRA / KIEM_TRA,
THANHTRA,TT_KE_HOACH,TEN_KE_HOACH,THANHTRA.TT_KE_HOACH,,"Tên kế hoạch (tự động ghép: ""Kế hoạch thanh tra/kiểm tra năm XXXX"")",
THANHTRA,TT_KE_HOACH,SO_QD_PHE_DUYET,THANHTRA.TT_KE_HOACH,,Số quyết định phê duyệt (duy nhất),
THANHTRA,TT_KE_HOACH,NGAY_KY_QUYET_DINH,THANHTRA.TT_KE_HOACH,,Ngày ký quyết định phê duyệt,
THANHTRA,TT_KE_HOACH,NAM_KE_HOACH,THANHTRA.TT_KE_HOACH,,Năm kế hoạch (ví dụ: 2015),
THANHTRA,TT_KE_HOACH,SO_CONG_VAN,THANHTRA.TT_KE_HOACH,,Số công văn,
THANHTRA,TT_KE_HOACH,NGAY_CONG_VAN,THANHTRA.TT_KE_HOACH,,Ngày công văn,
THANHTRA,TT_KE_HOACH,GHI_CHU,THANHTRA.TT_KE_HOACH,,Ghi chú (tối đa 4000 ký tự),
THANHTRA,TT_KE_HOACH,NGUOI_TAO,THANHTRA.TT_KE_HOACH,,Người tạo kế hoạch,FK
THANHTRA,TT_KE_HOACH,NGAY_TAO,THANHTRA.TT_KE_HOACH,,Ngày tạo bản ghi,
THANHTRA,TT_KE_HOACH,NGUOI_SUA,THANHTRA.TT_KE_HOACH,,Người sửa gần nhất,FK
THANHTRA,TT_KE_HOACH,NGAY_SUA,THANHTRA.TT_KE_HOACH,,Ngày sửa gần nhất,
THANHTRA,TT_KE_HOACH,TRANG_THAI,THANHTRA.TT_KE_HOACH,,"Trạng thái: 1-Hoạt động, 0-Đã xóa",
THANHTRA,TT_KE_HOACH_DOI_TUONG,ID,THANHTRA.TT_KE_HOACH_DOI_TUONG,,"Khóa chính, tự tăng",PK
THANHTRA,TT_KE_HOACH_DOI_TUONG,KE_HOACH_ID,THANHTRA.TT_KE_HOACH_DOI_TUONG,,Tham chiếu tới TT_KE_HOACH.ID,FK
THANHTRA,TT_KE_HOACH_DOI_TUONG,TEN_DOI_TUONG,THANHTRA.TT_KE_HOACH_DOI_TUONG,,Tên đối tượng thanh tra,
THANHTRA,TT_KE_HOACH_DOI_TUONG,DIA_CHI,THANHTRA.TT_KE_HOACH_DOI_TUONG,,Địa chỉ đối tượng,
THANHTRA,TT_KE_HOACH_DOI_TUONG,THOI_GIAN_DU_KIEN,THANHTRA.TT_KE_HOACH_DOI_TUONG,,Thời gian dự kiến thanh tra,
THANHTRA,TT_KE_HOACH_DOI_TUONG,DON_VI_CHU_TRI,THANHTRA.TT_KE_HOACH_DOI_TUONG,,Đơn vị chủ trì,FK
THANHTRA,TT_KE_HOACH_DOI_TUONG,SO_CVTB,THANHTRA.TT_KE_HOACH_DOI_TUONG,,Số công văn thông báo,
THANHTRA,TT_KE_HOACH_DOI_TUONG,NGAY_KY,THANHTRA.TT_KE_HOACH_DOI_TUONG,,Ngày ký công văn thông báo,
THANHTRA,TT_KE_HOACH_DOI_TUONG,STT,THANHTRA.TT_KE_HOACH_DOI_TUONG,,Số thứ tự trong kế hoạch,
THANHTRA,TT_KE_HOACH_VAN_BAN,ID,THANHTRA.TT_KE_HOACH_VAN_BAN,,"Khóa chính, tự tăng",PK
THANHTRA,TT_KE_HOACH_VAN_BAN,KE_HOACH_ID,THANHTRA.TT_KE_HOACH_VAN_BAN,,Tham chiếu tới TT_KE_HOACH.ID,FK
THANHTRA,TT_KE_HOACH_VAN_BAN,SO_HIEU,THANHTRA.TT_KE_HOACH_VAN_BAN,,Số hiệu văn bản,
THANHTRA,TT_KE_HOACH_VAN_BAN,TEN_TAI_LIEU,THANHTRA.TT_KE_HOACH_VAN_BAN,,Tên tài liệu,
THANHTRA,TT_KE_HOACH_VAN_BAN,SO_THU_TU,THANHTRA.TT_KE_HOACH_VAN_BAN,,Số thứ tự trang,
THANHTRA,TT_KE_HOACH_VAN_BAN,SO_TRANG,THANHTRA.TT_KE_HOACH_VAN_BAN,,Số trang tài liệu,
THANHTRA,TT_KE_HOACH_VAN_BAN,NGUON_GOC_TAI_LIEU,THANHTRA.TT_KE_HOACH_VAN_BAN,,Nguồn gốc tài liệu,
THANHTRA,TT_KE_HOACH_VAN_BAN,FILE_NAME,THANHTRA.TT_KE_HOACH_VAN_BAN,,Tên file đính kèm,
THANHTRA,TT_KE_HOACH_VAN_BAN,FILE_PATH,THANHTRA.TT_KE_HOACH_VAN_BAN,,Đường dẫn file lưu trữ,
THANHTRA,TT_KE_HOACH_VAN_BAN,FILE_SIZE,THANHTRA.TT_KE_HOACH_VAN_BAN,,Kích thước file (bytes),
THANHTRA,TT_QUYET_DINH,ID,THANHTRA.TT_QUYET_DINH,,"Khóa chính, tự tăng",PK
THANHTRA,TT_QUYET_DINH,LOAI_HINH,THANHTRA.TT_QUYET_DINH,,Loại hình: THANH_TRA / KIEM_TRA,
THANHTRA,TT_QUYET_DINH,HINH_THUC,THANHTRA.TT_QUYET_DINH,,Hình thức văn bản,FK
THANHTRA,TT_QUYET_DINH,KE_HOACH_ID,THANHTRA.TT_QUYET_DINH,,Tham chiếu kế hoạch (nếu định kỳ),FK
THANHTRA,TT_QUYET_DINH,SO_QUYET_DINH,THANHTRA.TT_QUYET_DINH,,Số quyết định (duy nhất),
THANHTRA,TT_QUYET_DINH,TEN_QUYET_DINH,THANHTRA.TT_QUYET_DINH,,Tên quyết định,
THANHTRA,TT_QUYET_DINH,NGAY_RA_QUYET_DINH,THANHTRA.TT_QUYET_DINH,,Ngày ra quyết định,
THANHTRA,TT_QUYET_DINH,NGAY_CONG_BO,THANHTRA.TT_QUYET_DINH,,Ngày công bố quyết định,
THANHTRA,TT_QUYET_DINH,MANG_NGHIEP_VU_ID,THANHTRA.TT_QUYET_DINH,,Tham chiếu DM_MANG_NGHIEP_VU.ID,FK
THANHTRA,TT_QUYET_DINH,CAN_CU_THANH_TRA_ID,THANHTRA.TT_QUYET_DINH,,Tham chiếu DM_CAN_CU_THANH_TRA.ID,FK
THANHTRA,TT_QUYET_DINH,NOI_DUNG,THANHTRA.TT_QUYET_DINH,,Nội dung quyết định,
THANHTRA,TT_QUYET_DINH,GHI_CHU,THANHTRA.TT_QUYET_DINH,,Ghi chú,
THANHTRA,TT_QUYET_DINH,NGUOI_TAO,THANHTRA.TT_QUYET_DINH,,Người tạo,FK
THANHTRA,TT_QUYET_DINH,NGAY_TAO,THANHTRA.TT_QUYET_DINH,,Ngày tạo,
THANHTRA,TT_QUYET_DINH,NGUOI_SUA,THANHTRA.TT_QUYET_DINH,,Người sửa gần nhất,FK
THANHTRA,TT_QUYET_DINH,NGAY_SUA,THANHTRA.TT_QUYET_DINH,,Ngày sửa gần nhất,
THANHTRA,TT_QUYET_DINH,TRANG_THAI,THANHTRA.TT_QUYET_DINH,,"Trạng thái: 1-Hoạt động, 0-Đã xóa",
THANHTRA,TT_QUYET_DINH_DOI_TUONG,ID,THANHTRA.TT_QUYET_DINH_DOI_TUONG,,"Khóa chính, tự tăng",PK
THANHTRA,TT_QUYET_DINH_DOI_TUONG,QUYET_DINH_ID,THANHTRA.TT_QUYET_DINH_DOI_TUONG,,Tham chiếu TT_QUYET_DINH.ID,FK
THANHTRA,TT_QUYET_DINH_DOI_TUONG,TEN_DOI_TUONG,THANHTRA.TT_QUYET_DINH_DOI_TUONG,,Tên đối tượng thanh tra,
THANHTRA,TT_QUYET_DINH_DOI_TUONG,LOAI_DOI_TUONG,THANHTRA.TT_QUYET_DINH_DOI_TUONG,,Loại: CA_NHAN / TO_CHUC,
THANHTRA,TT_QUYET_DINH_DOI_TUONG,DOI_TUONG_REF_ID,THANHTRA.TT_QUYET_DINH_DOI_TUONG,,Tham chiếu đến bảng danh mục đối tượng tương ứng,
THANHTRA,TT_QUYET_DINH_DOI_TUONG,STT,THANHTRA.TT_QUYET_DINH_DOI_TUONG,,Số thứ tự,
THANHTRA,TT_QUYET_DINH_THANH_PHAN,ID,THANHTRA.TT_QUYET_DINH_THANH_PHAN,,"Khóa chính, tự tăng",PK
THANHTRA,TT_QUYET_DINH_THANH_PHAN,QUYET_DINH_ID,THANHTRA.TT_QUYET_DINH_THANH_PHAN,,Tham chiếu TT_QUYET_DINH.ID,FK
THANHTRA,TT_QUYET_DINH_THANH_PHAN,CAN_BO_ID,THANHTRA.TT_QUYET_DINH_THANH_PHAN,,Tham chiếu DM_CAN_BO.ID,FK
THANHTRA,TT_QUYET_DINH_THANH_PHAN,VAI_TRO,THANHTRA.TT_QUYET_DINH_THANH_PHAN,,"Vai trò trong đoàn (trưởng đoàn, thành viên...)",
THANHTRA,TT_QUYET_DINH_THANH_PHAN,STT,THANHTRA.TT_QUYET_DINH_THANH_PHAN,,Số thứ tự trong đoàn,
THANHTRA,TT_QUYET_DINH_VAN_BAN,ID,THANHTRA.TT_QUYET_DINH_VAN_BAN,,"Khóa chính, tự tăng",PK
THANHTRA,TT_QUYET_DINH_VAN_BAN,QUYET_DINH_ID,THANHTRA.TT_QUYET_DINH_VAN_BAN,,Tham chiếu TT_QUYET_DINH.ID,FK
THANHTRA,TT_QUYET_DINH_VAN_BAN,SO_HIEU,THANHTRA.TT_QUYET_DINH_VAN_BAN,,Số hiệu văn bản,
THANHTRA,TT_QUYET_DINH_VAN_BAN,TEN_TAI_LIEU,THANHTRA.TT_QUYET_DINH_VAN_BAN,,Tên tài liệu,
THANHTRA,TT_QUYET_DINH_VAN_BAN,SO_THU_TU,THANHTRA.TT_QUYET_DINH_VAN_BAN,,Số thứ tự,
THANHTRA,TT_QUYET_DINH_VAN_BAN,SO_TRANG,THANHTRA.TT_QUYET_DINH_VAN_BAN,,Số trang,
THANHTRA,TT_QUYET_DINH_VAN_BAN,NGUON_GOC_TAI_LIEU,THANHTRA.TT_QUYET_DINH_VAN_BAN,,Nguồn gốc tài liệu,
THANHTRA,TT_QUYET_DINH_VAN_BAN,FILE_NAME,THANHTRA.TT_QUYET_DINH_VAN_BAN,,Tên file đính kèm,
THANHTRA,TT_QUYET_DINH_VAN_BAN,FILE_PATH,THANHTRA.TT_QUYET_DINH_VAN_BAN,,Đường dẫn file,
THANHTRA,TT_QUYET_DINH_VAN_BAN,FILE_SIZE,THANHTRA.TT_QUYET_DINH_VAN_BAN,,Kích thước file,
THANHTRA,TT_HO_SO,ID,THANHTRA.TT_HO_SO,,"Khóa chính, tự tăng",PK
THANHTRA,TT_HO_SO,LOAI_HINH,THANHTRA.TT_HO_SO,,Loại hình: THANH_TRA / KIEM_TRA,
THANHTRA,TT_HO_SO,QUYET_DINH_ID,THANHTRA.TT_HO_SO,,Tham chiếu TT_QUYET_DINH.ID,FK
THANHTRA,TT_HO_SO,MANG_NGHIEP_VU_ID,THANHTRA.TT_HO_SO,,Tham chiếu DM_MANG_NGHIEP_VU.ID,FK
THANHTRA,TT_HO_SO,NGUON_CUNG_CAP,THANHTRA.TT_HO_SO,,Nguồn cung cấp thông tin (nhiều nguồn),
THANHTRA,TT_HO_SO,MA_HO_SO,THANHTRA.TT_HO_SO,,Mã hồ sơ (duy nhất),
THANHTRA,TT_HO_SO,TEN_HO_SO,THANHTRA.TT_HO_SO,,Tên hồ sơ,
THANHTRA,TT_HO_SO,MA_SO_LUU_TRU,THANHTRA.TT_HO_SO,,Mã số lưu trữ trong kho,
THANHTRA,TT_HO_SO,NGAY_NHAN_HO_SO,THANHTRA.TT_HO_SO,,Ngày nhận hồ sơ,
THANHTRA,TT_HO_SO,LANH_DAO_PHU_TRACH,THANHTRA.TT_HO_SO,,Tham chiếu DM_CAN_BO.ID (lãnh đạo phụ trách),FK
THANHTRA,TT_HO_SO,CHUYEN_VIEN_XU_LY,THANHTRA.TT_HO_SO,,Tham chiếu DM_CAN_BO.ID (chuyên viên xử lý),FK
THANHTRA,TT_HO_SO,NOI_DUNG,THANHTRA.TT_HO_SO,,Nội dung hồ sơ,
THANHTRA,TT_HO_SO,LOAI_DOI_TUONG,THANHTRA.TT_HO_SO,,Loại đối tượng: CA_NHAN / TO_CHUC,
THANHTRA,TT_HO_SO,HO_TEN,THANHTRA.TT_HO_SO,,Họ tên (nếu cá nhân),
THANHTRA,TT_HO_SO,NGAY_SINH,THANHTRA.TT_HO_SO,,Ngày sinh (nếu cá nhân),
THANHTRA,TT_HO_SO,GIOI_TINH,THANHTRA.TT_HO_SO,,Giới tính: NAM / NU,
THANHTRA,TT_HO_SO,QUOC_TICH,THANHTRA.TT_HO_SO,,Quốc tịch (có thể nhiều),
THANHTRA,TT_HO_SO,SO_TAI_KHOAN,THANHTRA.TT_HO_SO,,Số tài khoản,
THANHTRA,TT_HO_SO,NOI_MO_TAI_KHOAN,THANHTRA.TT_HO_SO,,Nơi mở tài khoản,
THANHTRA,TT_HO_SO,SO_CMND,THANHTRA.TT_HO_SO,,Số chứng minh nhân dân,
THANHTRA,TT_HO_SO,SO_DIEN_THOAI,THANHTRA.TT_HO_SO,,Số điện thoại,
THANHTRA,TT_HO_SO,EMAIL,THANHTRA.TT_HO_SO,,Email,
THANHTRA,TT_HO_SO,DIA_CHI,THANHTRA.TT_HO_SO,,Địa chỉ,
THANHTRA,TT_HO_SO,TEN_DOI_TUONG,THANHTRA.TT_HO_SO,,Tên tổ chức (nếu tổ chức),
THANHTRA,TT_HO_SO,TEN_VIET_TAT,THANHTRA.TT_HO_SO,,Tên viết tắt tổ chức,
THANHTRA,TT_HO_SO,NGUOI_DAI_DIEN,THANHTRA.TT_HO_SO,,Người đại diện tổ chức,
THANHTRA,TT_HO_SO,SO_GPKD,THANHTRA.TT_HO_SO,,Số giấy phép kinh doanh,
THANHTRA,TT_HO_SO,QUOC_GIA,THANHTRA.TT_HO_SO,,Quốc gia (tổ chức),
THANHTRA,TT_HO_SO,WEBSITE,THANHTRA.TT_HO_SO,,Website,
THANHTRA,TT_HO_SO,FAX,THANHTRA.TT_HO_SO,,Số FAX,
THANHTRA,TT_HO_SO,TRANG_THAI_ID,THANHTRA.TT_HO_SO,,Tham chiếu DM_TRANG_THAI_HO_SO.ID,FK
THANHTRA,TT_HO_SO,NGUOI_TAO,THANHTRA.TT_HO_SO,,Người tạo,FK
THANHTRA,TT_HO_SO,NGAY_TAO,THANHTRA.TT_HO_SO,,Ngày tạo,
THANHTRA,TT_HO_SO,NGUOI_SUA,THANHTRA.TT_HO_SO,,Người sửa gần nhất,FK
THANHTRA,TT_HO_SO,NGAY_SUA,THANHTRA.TT_HO_SO,,Ngày sửa gần nhất,
THANHTRA,TT_HO_SO_CAN_BO,ID,THANHTRA.TT_HO_SO_CAN_BO,,"Khóa chính, tự tăng",PK
THANHTRA,TT_HO_SO_CAN_BO,HO_SO_ID,THANHTRA.TT_HO_SO_CAN_BO,,Tham chiếu TT_HO_SO.ID,FK
THANHTRA,TT_HO_SO_CAN_BO,CAN_BO_ID,THANHTRA.TT_HO_SO_CAN_BO,,Tham chiếu DM_CAN_BO.ID,FK
THANHTRA,TT_HO_SO_CAN_BO,LOAI_PHAN_CONG,THANHTRA.TT_HO_SO_CAN_BO,,Loại phân công: LANH_DAO / CHUYEN_VIEN,
THANHTRA,TT_HO_SO_CAN_BO,NGAY_PHAN_CONG,THANHTRA.TT_HO_SO_CAN_BO,,Ngày phân công,
THANHTRA,TT_HO_SO_CAN_BO,GHI_CHU,THANHTRA.TT_HO_SO_CAN_BO,,Ghi chú phân công,
THANHTRA,TT_HO_SO_VAN_BAN,ID,THANHTRA.TT_HO_SO_VAN_BAN,,"Khóa chính, tự tăng",PK
THANHTRA,TT_HO_SO_VAN_BAN,HO_SO_ID,THANHTRA.TT_HO_SO_VAN_BAN,,Tham chiếu TT_HO_SO.ID,FK
THANHTRA,TT_HO_SO_VAN_BAN,LOAI_VAN_BAN,THANHTRA.TT_HO_SO_VAN_BAN,,Loại văn bản: KE_HOACH / QUYET_DINH / BIEN_BAN / KET_LUAN / CONG_VAN / GIAI_TRINH,
THANHTRA,TT_HO_SO_VAN_BAN,SO_HIEU,THANHTRA.TT_HO_SO_VAN_BAN,,Số hiệu văn bản,
THANHTRA,TT_HO_SO_VAN_BAN,TEN_TAI_LIEU,THANHTRA.TT_HO_SO_VAN_BAN,,Tên tài liệu,
THANHTRA,TT_HO_SO_VAN_BAN,SO_THU_TU,THANHTRA.TT_HO_SO_VAN_BAN,,Số thứ tự,
THANHTRA,TT_HO_SO_VAN_BAN,SO_TRANG,THANHTRA.TT_HO_SO_VAN_BAN,,Số trang,
