bcv_core_object,atomic_entity,atomic_table,atomic_attribute,atomic_column,description,data_domain,data_type,nullable,is_primary_key,source_system,ods_table,ods_column,comment,classification_context,etl_derived_value
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Is Incomplete Indicator,is_incom_ind,Cờ chưa hoàn thành,Boolean,boolean,True,False,NHNCK,ods_nhnck_applicationdocuments,isincomplete,,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Assignee Officer Id,assignee_ofcr_id,FK đến người thẩm định,Surrogate Key,string,True,False,NHNCK,ods_nhnck_applicationdocuments,assigneeid,FK target: Regulatory Authority Officer.Officer Id.,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Assignee Officer Code,assignee_ofcr_code,Mã người thẩm định,Text,string,True,False,NHNCK,ods_nhnck_applicationdocuments,assigneeid,Lookup pair: Regulatory Authority Officer.Officer Code. Pair with Assignee Officer Id.,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Appraisaled Timestamp,appraisaled_tms,Ngày thẩm định,Timestamp,timestamp,True,False,NHNCK,ods_nhnck_applicationdocuments,appraisaledat,,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Document Attachment,scr_prac_license_ap_doc_attch,Created Timestamp,crt_tms,Ngày tạo,Timestamp,timestamp,True,False,NHNCK,ods_nhnck_applicationdocuments,createdat,,Source System Code = 'NHNCK_ApplicationDocuments',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,License Application Education Certificate Document Id,license_ap_ed_ctf_doc_id,Id tự sinh (surrogate key),Surrogate Key,string,False,True,NHNCK,ods_nhnck_applicationspecializations,,"PK surrogate. BCV: ""Documentation"". Chứng chỉ chuyên môn đính kèm hồ sơ.",Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,License Application Education Certificate Document Code,license_ap_ed_ctf_doc_code,Mã định danh (tự động tăng). BK,Text,string,False,False,NHNCK,ods_nhnck_applicationspecializations,id,BK chính.,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,Source System Code,src_stm_code,Mã nguồn dữ liệu,Classification Value,string,False,False,NHNCK,ods_nhnck_applicationspecializations,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,License Application Id,license_ap_id,FK đến hồ sơ,Surrogate Key,string,False,False,NHNCK,ods_nhnck_applicationspecializations,applicationid,FK target: Securities Practitioner License Application.License Application Id.,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,License Application Code,license_ap_code,Mã hồ sơ,Text,string,False,False,NHNCK,ods_nhnck_applicationspecializations,applicationid,Lookup pair: Securities Practitioner License Application.License Application Code. Pair with License Application Id.,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,Specialization Type Code,specialization_tp_code,Mã chuyên môn (FK → Specializations),Classification Value,string,False,False,NHNCK,ods_nhnck_applicationspecializations,specializationid,Scheme: SPECIALIZATION_TYPE.,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,File Name,file_nm,Tên file chứng chỉ chuyên môn,Text,string,True,False,NHNCK,ods_nhnck_applicationspecializations,filename,,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,File Path,file_path,Đường dẫn file,Text,string,True,False,NHNCK,ods_nhnck_applicationspecializations,filepath,,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,File Format,file_fmt,Loại file,Text,string,True,False,NHNCK,ods_nhnck_applicationspecializations,format,,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,File Size,file_sz,Dung lượng file (bytes),Text,string,True,False,NHNCK,ods_nhnck_applicationspecializations,filesize,,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,Specialization Note,specialization_note,Nội dung/ghi chú,Text,string,True,False,NHNCK,ods_nhnck_applicationspecializations,note,,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,Appraisal Status Code,aprs_st_code,Trạng thái thẩm định,Classification Value,string,True,False,NHNCK,ods_nhnck_applicationspecializations,status,Scheme: APPRAISAL_STATUS.,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,Assignee Officer Id,assignee_ofcr_id,FK đến người thẩm định,Surrogate Key,string,True,False,NHNCK,ods_nhnck_applicationspecializations,assigneeid,FK target: Regulatory Authority Officer.Officer Id.,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,Assignee Officer Code,assignee_ofcr_code,Mã người thẩm định,Text,string,True,False,NHNCK,ods_nhnck_applicationspecializations,assigneeid,Lookup pair: Regulatory Authority Officer.Officer Code. Pair with Assignee Officer Id.,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Application Education Certificate Document,scr_prac_license_ap_ed_ctf_doc,Appraisaled Timestamp,appraisaled_tms,Ngày thẩm định,Timestamp,timestamp,True,False,NHNCK,ods_nhnck_applicationspecializations,appraisaledat,,Source System Code = 'NHNCK_ApplicationSpecializations',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,License Certificate Document Id,license_ctf_doc_id,Id tự sinh (surrogate key),Surrogate Key,string,False,True,NHNCK,ods_nhnck_certificaterecords,,"PK surrogate. BCV: ""Government Registration Document"" (Documentation). Chứng chỉ hành nghề được cấp.",Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,License Certificate Document Code,license_ctf_doc_code,Mã định danh (tự động tăng). BK,Text,string,False,False,NHNCK,ods_nhnck_certificaterecords,id,BK chính. PK nguồn.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Source System Code,src_stm_code,Mã nguồn dữ liệu,Classification Value,string,False,False,NHNCK,ods_nhnck_certificaterecords,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Practitioner Id,prac_id,FK đến Securities Practitioner,Surrogate Key,string,True,False,NHNCK,ods_nhnck_certificaterecords,professionalid,FK target: Securities Practitioner.Practitioner Id.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Practitioner Code,prac_code,Mã người hành nghề,Text,string,True,False,NHNCK,ods_nhnck_certificaterecords,professionalid,Lookup pair: Securities Practitioner.Practitioner Code. Pair with Practitioner Id.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Professional Full Name,prof_full_nm,Họ và tên người hành nghề (snapshot tại thời điểm cấp),Text,string,True,False,NHNCK,ods_nhnck_certificaterecords,professionalfullname,Denormalized snapshot.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Certificate Type Code,ctf_tp_code,Mã loại chứng chỉ,Classification Value,string,True,False,NHNCK,ods_nhnck_certificaterecords,certificateid,Scheme: CERTIFICATE_TYPE.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Issuance Decision Document Id,issn_dcsn_doc_id,FK đến quyết định cấp,Surrogate Key,string,True,False,NHNCK,ods_nhnck_certificaterecords,issuedecisionid,FK target: Securities Practitioner License Decision Document.License Decision Document Id.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Issuance Decision Document Code,issn_dcsn_doc_code,Mã quyết định cấp,Text,string,True,False,NHNCK,ods_nhnck_certificaterecords,issuedecisionid,Lookup pair: Securities Practitioner License Decision Document.License Decision Document Code. Pair with Issuance Decision Document Id.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Revocation Decision Document Id,revocation_dcsn_doc_id,FK đến quyết định thu hồi,Surrogate Key,string,True,False,NHNCK,ods_nhnck_certificaterecords,revocationdecisionid,FK target: Securities Practitioner License Decision Document.License Decision Document Id. Nullable — chỉ có khi bị thu hồi.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Revocation Decision Document Code,revocation_dcsn_doc_code,Mã quyết định thu hồi,Text,string,True,False,NHNCK,ods_nhnck_certificaterecords,revocationdecisionid,Lookup pair: Securities Practitioner License Decision Document.License Decision Document Code. Pair with Revocation Decision Document Id.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Cancellation Decision Document Id,cncl_dcsn_doc_id,FK đến quyết định hủy,Surrogate Key,string,True,False,NHNCK,ods_nhnck_certificaterecords,cannellationdecisionid,FK target: Securities Practitioner License Decision Document.License Decision Document Id. Nullable — chỉ có khi bị hủy.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Cancellation Decision Document Code,cncl_dcsn_doc_code,Mã quyết định hủy,Text,string,True,False,NHNCK,ods_nhnck_certificaterecords,cannellationdecisionid,Lookup pair: Securities Practitioner License Decision Document.License Decision Document Code. Pair with Cancellation Decision Document Id.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Certificate Number,ctf_nbr,Số chứng chỉ,Text,string,True,False,NHNCK,ods_nhnck_certificaterecords,certificatenumber,,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Certificate Issue Date,ctf_issu_dt,Ngày cấp chứng chỉ,Date,date,True,False,NHNCK,ods_nhnck_certificaterecords,issuedate,,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Revocation Date,revocation_dt,Ngày thu hồi chứng chỉ,Date,date,True,False,NHNCK,ods_nhnck_certificaterecords,revocationdate,NULL = chưa bị thu hồi.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Revocation Reason,revocation_rsn,Lý do thu hồi,Text,string,True,False,NHNCK,ods_nhnck_certificaterecords,revocationreason,,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Certificate Status Code,ctf_st_code,"Trạng thái (0: Chưa sử dụng, 1: Đang sử dụng, 2: Thu hồi, 3: Đã hủy)",Classification Value,string,True,False,NHNCK,ods_nhnck_certificaterecords,status,Scheme: CERTIFICATE_STATUS.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Process Status Code,pcs_st_code,"Trạng thái xử lý (Đã cấp, Đã ký, Đã trả)",Classification Value,string,True,False,NHNCK,ods_nhnck_certificaterecords,processstatus,Scheme: CERTIFICATE_PROCESS_STATUS.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Certificate Description,ctf_dsc,Mô tả,Text,string,True,False,NHNCK,ods_nhnck_certificaterecords,description,,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Allow Reissue Indicator,alw_reissue_ind,"Cho phép cấp lại (0: Không, 1: Có)",Boolean,boolean,True,False,NHNCK,ods_nhnck_certificaterecords,allowreissue,,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Created By Officer Id,crt_by_ofcr_id,FK đến Officer,Surrogate Key,string,True,False,NHNCK,ods_nhnck_certificaterecords,createdby,FK target: Regulatory Authority Officer.Officer Id.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Created By Officer Code,crt_by_ofcr_code,Mã người tạo,Text,string,True,False,NHNCK,ods_nhnck_certificaterecords,createdby,Lookup pair: Regulatory Authority Officer.Officer Code. Pair with Created By Officer Id.,Source System Code = 'NHNCK_CertificateRecords',
Documentation,Securities Practitioner License Certificate Document,scr_prac_license_ctf_doc,Created Timestamp,crt_tms,Ngày tạo,Timestamp,timestamp,True,False,NHNCK,ods_nhnck_certificaterecords,createdat,,Source System Code = 'NHNCK_CertificateRecords',
