"stt","datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"46","Fund Management Company Fund List","fnd_mgt_co_fnd_lst","Fund Short Name","fnd_shrt_nm","true","Text","string","","Tên viết tắt quỹ đầu tư","ivsm_fnd.ivsm_fnd_shrt_nm","direct","Investment Fund","ivsm_fnd","Investment Fund Short Name","ivsm_fnd_shrt_nm"
"46","Fund Management Company Fund List","fnd_mgt_co_fnd_lst","Fund Type Code","fnd_tp_code","true","Classification Value","string","","Loại hình quỹ — scheme: FMS_FUND_TYPE","ivsm_fnd.fnd_tp_code","direct","Investment Fund","ivsm_fnd","Fund Type Code","fnd_tp_code"
"46","Fund Management Company Fund List","fnd_mgt_co_fnd_lst","Investment Fund Id","ivsm_fnd_id","false","Surrogate Key","string","PK","PK component 2 — Surrogate PK Atomic quỹ","ivsm_fnd.ivsm_fnd_id","direct","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"46","Fund Management Company Fund List","fnd_mgt_co_fnd_lst","Report Period Code","rpt_prd_code","true","Text","string","","Mã kỳ BC tương ứng NAV","LEFT JOIN rpt_impr_val ON rpt_impr_val.ivsm_fnd_id = ivsm_fnd.ivsm_fnd_id → INNER JOIN mbr_prd_rpt ON mbr_prd_rpt.mbr_prd_rpt_id = rpt_impr_val.mbr_prd_rpt_id AND mbr_prd_rpt.rpt_subm_st_code IN ('SUBMITTED','LATE') → rpt_impr_val.rpt_prd_code ORDER BY mbr_prd_rpt.day_rpt DESC LIMIT 1","join_atomic","Member Periodic Report","mbr_prd_rpt","Day Report","day_rpt"
"46","Fund Management Company Fund List","fnd_mgt_co_fnd_lst","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — filter nguồn chính thức FMS_FUNDS. Driving table: ivsm_fnd.","ivsm_fnd.src_stm_code WHERE ivsm_fnd.src_stm_code = 'FMS_FUNDS'","direct","Investment Fund","ivsm_fnd","Source System Code","src_stm_code"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Charter Capital Amount","charter_cptl_amt","true","Currency Amount","decimal(23,2)","","Vốn điều lệ CTQLQ (VNĐ) ← FMS.SECURITIES.SecCapital","fnd_mgt_co.charter_cptl_amt","direct","Fund Management Company","fnd_mgt_co","Charter Capital Amount","charter_cptl_amt"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Company Code","co_code","false","Text","string","BK","Mã CTQLQ (Business Key) — FMS.SECURITIES.Id","fnd_mgt_co.fnd_mgt_co_code","direct","Fund Management Company","fnd_mgt_co","Fund Management Company Code","fnd_mgt_co_code"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Company Name","co_nm","false","Text","string","","Tên đầy đủ CTQLQ","fnd_mgt_co.fnd_mgt_co_nm","direct","Fund Management Company","fnd_mgt_co","Fund Management Company Name","fnd_mgt_co_nm"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Company Short Name","co_shrt_nm","true","Text","string","","Tên viết tắt CTQLQ","fnd_mgt_co.fnd_mgt_co_shrt_nm","direct","Fund Management Company","fnd_mgt_co","Fund Management Company Short Name","fnd_mgt_co_shrt_nm"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Discretionary Contract Count","dscr_ctr_cnt","true","Small Counter","int","","Số HĐ UTDM thuộc CTQLQ — multi-hop: fnd_mgt_co → dscr_ivsm_ivsr → dscr_ivsm_ac (1-N-N)","LEFT JOIN dscr_ivsm_ivsr ON dscr_ivsm_ivsr.fnd_mgt_co_id = fnd_mgt_co.fnd_mgt_co_id → LEFT JOIN dscr_ivsm_ac ON dscr_ivsm_ac.dscr_ivsm_ivsr_id = dscr_ivsm_ivsr.dscr_ivsm_ivsr_id → COUNT(dscr_ivsm_ac.dscr_ivsm_ac_id)","join_atomic","Discretionary Investment Account","dscr_ivsm_ac","Discretionary Investment Account Id","dscr_ivsm_ac_id"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Equity Amount","eqty_amt","true","Currency Amount","decimal(23,2)","","Vốn CSH per CTQLQ từ RPTVALUES mã 400 — pending O_FMS_4","","pending","Report Import Value","rpt_impr_val","Value","val"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Fund Management Company Id","fnd_mgt_co_id","false","Surrogate Key","string","PK","Surrogate PK Atomic — FMS.SECURITIES","fnd_mgt_co.fnd_mgt_co_id","direct","Fund Management Company","fnd_mgt_co","Fund Management Company Id","fnd_mgt_co_id"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Investment Fund Count","ivsm_fnd_cnt","true","Small Counter","int","","Số quỹ thuộc CTQLQ — LEFT JOIN ivsm_fnd qua fnd_mgt_co_id (1-N)","LEFT JOIN ivsm_fnd ON ivsm_fnd.fnd_mgt_co_id = fnd_mgt_co.fnd_mgt_co_id → COUNT(ivsm_fnd.ivsm_fnd_id)","join_atomic","Investment Fund","ivsm_fnd","Investment Fund Id","ivsm_fnd_id"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Life Cycle Status Code","lcs_code","true","Classification Value","string","","Trạng thái hoạt động — scheme: LIFE_CYCLE_STATUS","fnd_mgt_co.lcs_code","direct","Fund Management Company","fnd_mgt_co","Life Cycle Status Code","lcs_code"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Net Profit Amount","net_prft_amt","true","Currency Amount","decimal(23,2)","","Lợi nhuận per CTQLQ từ RPTVALUES BCTC — pending O_FMS_1 + O_FMS_4","","pending","Report Import Value","rpt_impr_val","Value","val"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Rank Class Code","rank_clss_code","true","Classification Value","string","","Xếp loại CAMEL A/B/C — kỳ đánh giá gần nhất ≤ thời điểm ETL","LEFT JOIN mbr_rtg ON mbr_rtg.fnd_mgt_co_id = fnd_mgt_co.fnd_mgt_co_id → INNER JOIN mbr_rtg_prd ON mbr_rtg_prd.mbr_rtg_prd_id = mbr_rtg.mbr_rtg_prd_id AND mbr_rtg_prd.rtg_prd_end_dt <= '<ETL Date>' → mbr_rtg.rank_clss_code (ORDER BY mbr_rtg_prd.rtg_prd_end_dt DESC LIMIT 1)","join_atomic","Member Rating","mbr_rtg","Rank Class Code","rank_clss_code"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Report Period Code","rpt_prd_code","true","Text","string","","Mã kỳ BC dùng làm tham chiếu (từ RPTVALUES)","LEFT JOIN rpt_impr_val ON rpt_impr_val.fnd_mgt_co_id = fnd_mgt_co.fnd_mgt_co_id → INNER JOIN mbr_prd_rpt ON mbr_prd_rpt.mbr_prd_rpt_id = rpt_impr_val.mbr_prd_rpt_id AND mbr_prd_rpt.rpt_subm_st_code IN ('SUBMITTED','LATE') → rpt_impr_val.rpt_prd_code ORDER BY mbr_prd_rpt.day_rpt DESC LIMIT 1","join_atomic","Member Periodic Report","mbr_prd_rpt","Day Report","day_rpt"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Rating Period End Date","rtg_prd_end_dt","true","Date","date","","Ngày kết thúc kỳ xếp loại gần nhất — để user biết kỳ rating đang hiển thị","LEFT JOIN mbr_rtg ON mbr_rtg.fnd_mgt_co_id = fnd_mgt_co.fnd_mgt_co_id → INNER JOIN mbr_rtg_prd ON mbr_rtg_prd.mbr_rtg_prd_id = mbr_rtg.mbr_rtg_prd_id AND mbr_rtg_prd.rtg_prd_end_dt <= '<ETL Date>' → mbr_rtg_prd.rtg_prd_end_dt (ORDER BY mbr_rtg_prd.rtg_prd_end_dt DESC LIMIT 1)","join_atomic","Member Rating Period","mbr_rtg_prd","Rating Period End Date","rtg_prd_end_dt"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Source System Code","src_stm_code","false","Classification Value","string","","Mã nguồn dữ liệu — scheme: SOURCE_SYSTEM. Filter: WHERE src_stm_code = 'FMS_SECURITIES'","fnd_mgt_co.src_stm_code WHERE fnd_mgt_co.src_stm_code = 'FMS_SECURITIES'","direct","Fund Management Company","fnd_mgt_co","Source System Code","src_stm_code"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Total AUM Amount","tot_aum_amt","true","Currency Amount","decimal(23,2)","","AUM per CTQLQ từ RPTVALUES — pending O_FMS_1","","pending","Report Import Value","rpt_impr_val","Value","val"
"47","Fund Management Company Profile","fnd_mgt_co_prfl","Total Score","tot_scor","true","Percentage","decimal(5,2)","","Điểm CAMEL — kỳ đánh giá gần nhất ≤ thời điểm ETL","LEFT JOIN mbr_rtg ON mbr_rtg.fnd_mgt_co_id = fnd_mgt_co.fnd_mgt_co_id → INNER JOIN mbr_rtg_prd ON mbr_rtg_prd.mbr_rtg_prd_id = mbr_rtg.mbr_rtg_prd_id AND mbr_rtg_prd.rtg_prd_end_dt <= '<ETL Date>' → mbr_rtg.tot_scor (ORDER BY mbr_rtg_prd.rtg_prd_end_dt DESC LIMIT 1)","join_atomic","Member Rating","mbr_rtg","Total Score","tot_scor"
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Fund Management Company Id","fnd_mgt_co_id","false","Surrogate Key","string","PK","PK component 1 — FK Atomic CTQLQ","fnd_mgt_co_key_psn.fnd_mgt_co_id","direct","Fund Management Company Key Person","fnd_mgt_co_key_psn","Fund Management Company Id","fnd_mgt_co_id"
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Fund Management Company Key Person Code","fnd_mgt_co_key_psn_code","false","Text","string","BK","Mã nhân viên CTQLQ (Business Key) — FMS.TLProfiles.Id","fnd_mgt_co_key_psn.fnd_mgt_co_key_psn_code","direct","Fund Management Company Key Person","fnd_mgt_co_key_psn","Fund Management Company Key Person Code","fnd_mgt_co_key_psn_code"
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Fund Management Company Key Person Id","fnd_mgt_co_key_psn_id","false","Surrogate Key","string","PK","PK component 2 — Surrogate PK nhân viên CTQLQ","fnd_mgt_co_key_psn.fnd_mgt_co_key_psn_id","direct","Fund Management Company Key Person","fnd_mgt_co_key_psn","Fund Management Company Key Person Id","fnd_mgt_co_key_psn_id"
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Full Name","full_nm","false","Text","string","","Họ tên nhân viên ← FMS.TLProfiles.FullName","fnd_mgt_co_key_psn.full_nm","direct","Fund Management Company Key Person","fnd_mgt_co_key_psn","Full Name","full_nm"
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Identification Number","identn_nbr","true","Text","string","","Số CCCD/HC nhân viên — join key sang GSGD ← FMS.TLProfiles.IdAdd","LEFT JOIN ip_alt_identn ON ip_alt_identn.ip_id = fnd_mgt_co_key_psn.fnd_mgt_co_key_psn_id AND ip_alt_identn.identn_tp_code IN ('CITIZEN_ID','PASSPORT') → ip_alt_identn.identn_nbr","join_atomic","Involved Party Alternative Identification","ip_alt_identn","Identification Number","identn_nbr"
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Investor Trading Account Code","ivsr_tdg_ac_code","true","Text","string","","Mã TK GDCK ← GSGD.investor_account.account_code — join qua identity_number = identn_nbr","LEFT JOIN ip_alt_identn ON ip_alt_identn.ip_id = fnd_mgt_co_key_psn.fnd_mgt_co_key_psn_id AND ip_alt_identn.identn_tp_code IN ('CITIZEN_ID','PASSPORT') → LEFT JOIN ivsr_tdg_ac ON ivsr_tdg_ac.id_nbr = ip_alt_identn.identn_nbr → ivsr_tdg_ac.ivsr_tdg_ac_code","join_atomic","Investor Trading Account","ivsr_tdg_ac","Investor Trading Account Code","ivsr_tdg_ac_code"
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Job Type Code","job_tp_code","true","Classification Value","string","","Chức danh nhân viên — scheme: FMS_JOB_TYPE","fnd_mgt_co_key_psn.job_tp_code","direct","Fund Management Company Key Person","fnd_mgt_co_key_psn","Job Type Code","job_tp_code"
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Order Quantity","ord_qty","true","Small Counter","int","","Số lượng CK — PENDING O_FMS_11","","pending","Generated","","",""
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Order Side Code","ord_side_code","true","Classification Value","string","","Lệnh mua/bán — PENDING O_FMS_11","","pending","Generated","","",""
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Securities Company Code","scr_co_code","true","Text","string","","Mã CTCK — ETL parse từ 4–5 ký tự đầu Investor_Trading_Account_Code — cần xác nhận ETL team","LEFT JOIN ip_alt_identn ON ip_alt_identn.ip_id = fnd_mgt_co_key_psn.fnd_mgt_co_key_psn_id AND ip_alt_identn.identn_tp_code IN ('CITIZEN_ID','PASSPORT') → LEFT JOIN ivsr_tdg_ac ON ivsr_tdg_ac.id_nbr = ip_alt_identn.identn_nbr → LEFT(ivsr_tdg_ac.ivsr_tdg_ac_code, 4)","join_atomic","Investor Trading Account","ivsr_tdg_ac","Investor Trading Account Code","ivsr_tdg_ac_code"
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Security Code","scr_code","true","Text","string","","Mã chứng khoán — PENDING O_FMS_11","","pending","Generated","","",""
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — filter nguồn chính thức FMS_TLProfiles. Driving table: fnd_mgt_co_key_psn.","fnd_mgt_co_key_psn.src_stm_code WHERE fnd_mgt_co_key_psn.src_stm_code = 'FMS_TLProfiles'","direct","Fund Management Company Key Person","fnd_mgt_co_key_psn","Source System Code","src_stm_code"
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Transaction Date","txn_dt","true","Date","date","","Ngày giao dịch — PENDING O_FMS_11 (VSDC)","","pending","Generated","","",""
"48","Fund Management Company Staff Trade Report","fnd_mgt_co_stf_trd_rpt","Transaction Method Code","txn_mthd_code","true","Classification Value","string","","Phương thức giao dịch — PENDING O_FMS_11","","pending","Generated","","",""
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Created Date","crt_dt","True","Date","date","","Ngày đăng ký MSGD — FIMS.INVESTOR.DateCreated. Xem O_NDTNN_1","CAST(frgn_ivsr.crt_tms AS DATE)","computed","Foreign Investor","frgn_ivsr","Created Timestamp","crt_tms"
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Custodian Bank Name","cstd_bnk_nm","True","Text","string","","Tên NHLK — denorm từ FIMS.BANKMONI.Name qua INVESTOR.BankAddId","INNER JOIN cstd_bnk ON cstd_bnk.cstd_bnk_id = frgn_ivsr.cstd_bnk_id → cstd_bnk.cstd_bnk_nm","join_atomic","Custodian Bank","cstd_bnk","Custodian Bank Name","cstd_bnk_nm"
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Director Name","director_nm","True","Text","string","","Tên đại diện giao dịch — FIMS.INVESTOR.Director","frgn_ivsr.director_nm","direct","Foreign Investor","frgn_ivsr","Director Name","director_nm"
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","English Name","english_nm","True","Text","string","","Tên tiếng Anh — FIMS.INVESTOR.ename","frgn_ivsr.en_nm","direct","Foreign Investor","frgn_ivsr","English Name","en_nm"
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Foreign Investor Profile Id","frgn_ivsr_prfl_id","False","Surrogate Key","string","PK","Surrogate key ETL generated — Driving table: frgn_ivsr","","","Generated","","",""
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Investor Code","ivsr_code","False","Text","string","BK","Mã số giao dịch MSGD — business key NĐT nước ngoài","frgn_ivsr.txn_code","direct","Foreign Investor","frgn_ivsr","Transaction Code","txn_code"
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Investor Name","ivsr_nm","True","Text","string","","Tên NĐT — FIMS.INVESTOR.name","frgn_ivsr.full_nm","direct","Foreign Investor","frgn_ivsr","Full Name","full_nm"
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Investor Object Type Code","ivsr_obj_tp_code","True","Text","string","","INDIVIDUAL / FUND / OTHER_ORG — ETL map từ FIMS.INVESTOR.ObjectType","frgn_ivsr.ivsr_obj_tp_code","direct","Foreign Investor","frgn_ivsr","Investor Object Type Code","ivsr_obj_tp_code"
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Investor Type Code","ivsr_tp_code","True","Text","string","","Mã loại hình — FIMS.INVESTOR.InvestorTypeId","frgn_ivsr.ivsr_tp_code","direct","Foreign Investor","frgn_ivsr","Investor Type Code","ivsr_tp_code"
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Life Cycle Status Code","lcs_code","True","Text","string","","Trạng thái hoạt động — FIMS.INVESTOR.StatusId","frgn_ivsr.lcs_code","direct","Foreign Investor","frgn_ivsr","Life Cycle Status Code","lcs_code"
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Nationality Code","nationality_code","True","Text","string","","Mã quốc tịch — FIMS.INVESTOR.NaId lookup","frgn_ivsr.nat_code","direct","Foreign Investor","frgn_ivsr","Nationality Code","nat_code"
"49","Foreign Investor 360 Profile","frgn_ivsr_360_prfl","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — filter nguồn chính thức FIMS_INVESTOR. Driving table: frgn_ivsr.","frgn_ivsr.src_stm_code WHERE frgn_ivsr.src_stm_code = 'FIMS_INVESTOR'","direct","Foreign Investor","frgn_ivsr","Source System Code","src_stm_code"
"50","Foreign Investor Dimension","frgn_ivsr_dim","Created Timestamp","crt_tms","True","Timestamp","timestamp","","Ngày đăng ký MSGD — FIMS.INVESTOR.DateCreated — dùng làm Registration Date trên Fact. Xem O_NDTNN_1","frgn_ivsr.crt_tms","direct","Foreign Investor","frgn_ivsr","Created Timestamp","crt_tms"
"50","Foreign Investor Dimension","frgn_ivsr_dim","Custodian Bank Code","cstd_bnk_code","True","Text","string","","Mã NHLK — FIMS.INVESTOR.BankAddId lookup → FIMS.BANKMONI.Id. Dùng join với Custodian Bank Dimension tại query time.","frgn_ivsr.cstd_bnk_code","direct","Foreign Investor","frgn_ivsr","Custodian Bank Code","cstd_bnk_code"
"50","Foreign Investor Dimension","frgn_ivsr_dim","Director Name","director_nm","True","Text","string","","Tên đại diện giao dịch (tổ chức) — FIMS.INVESTOR.Director — denormalized snapshot","frgn_ivsr.director_nm","direct","Foreign Investor","frgn_ivsr","Director Name","director_nm"
"50","Foreign Investor Dimension","frgn_ivsr_dim","English Name","english_nm","True","Text","string","","Tên tiếng Anh — FIMS.INVESTOR.ename","frgn_ivsr.en_nm","direct","Foreign Investor","frgn_ivsr","English Name","en_nm"
"50","Foreign Investor Dimension","frgn_ivsr_dim","Investor Code","ivsr_code","False","Text","string","NK","Mã số giao dịch MSGD (Transaction Code) — NK của Dimension. FIMS.INVESTOR.TransactionCode. ETL join key.","frgn_ivsr.txn_code","direct","Foreign Investor","frgn_ivsr","Transaction Code","txn_code"
"50","Foreign Investor Dimension","frgn_ivsr_dim","Investor Dimension Id","ivsr_dim_id","False","Surrogate Key","string","PK","Surrogate key","","","Generated","","",""
"50","Foreign Investor Dimension","frgn_ivsr_dim","Investor Name","ivsr_nm","True","Text","string","","Tên NĐT (cá nhân: họ tên / tổ chức: tên pháp lý) — FIMS.INVESTOR.name","frgn_ivsr.full_nm","direct","Foreign Investor","frgn_ivsr","Full Name","full_nm"
"50","Foreign Investor Dimension","frgn_ivsr_dim","Investor Object Type Code","ivsr_obj_tp_code","True","Text","string","","Loại đối tượng: ETL map từ FIMS.INVESTOR.ObjectType INT (1=INDIVIDUAL / 2=ORG)","frgn_ivsr.ivsr_obj_tp_code","direct","Foreign Investor","frgn_ivsr","Investor Object Type Code","ivsr_obj_tp_code"
"50","Foreign Investor Dimension","frgn_ivsr_dim","Investor Type Code","ivsr_tp_code","False","Classification Value","string","","Loại hình NĐT chi tiết — FIMS.INVESTOR.InvestorTypeId","frgn_ivsr.ivsr_tp_code","direct","Foreign Investor","frgn_ivsr","Investor Type Code","ivsr_tp_code"
"50","Foreign Investor Dimension","frgn_ivsr_dim","Life Cycle Status Code","lcs_code","False","Classification Value","string","","Trạng thái hoạt động — FIMS.INVESTOR.StatusId","frgn_ivsr.lcs_code","direct","Foreign Investor","frgn_ivsr","Life Cycle Status Code","lcs_code"
"50","Foreign Investor Dimension","frgn_ivsr_dim","Nationality Code","nationality_code","True","Text","string","","Mã quốc tịch — FIMS.INVESTOR.NaId lookup Geographic Area","frgn_ivsr.nat_code","direct","Foreign Investor","frgn_ivsr","Nationality Code","nat_code"
"50","Foreign Investor Dimension","frgn_ivsr_dim","Source System Code","src_stm_code","false","Classification Value","string","","Mã hệ thống nguồn — filter nguồn chính thức FIMS_INVESTOR. Driving table: frgn_ivsr.","frgn_ivsr.src_stm_code WHERE frgn_ivsr.src_stm_code = 'FIMS_INVESTOR'","direct","Foreign Investor","frgn_ivsr","Source System Code","src_stm_code"
